item,user-1,rating-1,user-2,rating-2,user-3,rating-3,user-4,rating-4
96,582,,1402,3.0,906,4.0,831,1.0
203,1472,,806,2.0,602,1.0,123,3.0
51,230,,950,4.0,734,5.0,1694,5.0
183,1232,4.0,472,,765,5.0,830,5.0
148,707,2.0,967,3.0,1224,4.0,106,
292,1424,,34,3.0,1093,4.0,1418,4.0
81,1168,5.0,1386,,460,5.0,13,5.0
8,210,4.0,997,5.0,1130,5.0,139,
129,308,,91,5.0,573,5.0,686,5.0
54,214,4.0,556,3.0,1005,5.0,1709,
37,1488,4.0,915,,965,5.0,1708,4.0
49,321,4.0,1573,,507,4.0,862,3.0
23,1268,4.0,484,5.0,599,5.0,1163,
23,384,5.0,1091,,1433,4.0,1726,5.0
183,784,,1587,4.0,1706,4.0,1580,2.0
81,1572,2.0,406,5.0,683,4.0,156,
149,1649,4.0,913,3.0,1714,4.0,875,4.0
26,450,,1461,4.0,1082,3.0,734,5.0
51,1413,5.0,1628,4.0,254,,815,3.0
109,405,5.0,156,4.0,173,,1149,4.0
185,1552,4.0,97,3.0,1426,5.0,60,
16,1736,,456,3.0,877,3.0,1183,4.0
62,1664,5.0,577,3.0,1426,4.0,810,
81,762,,106,5.0,666,5.0,269,5.0
86,455,4.0,472,5.0,1693,,1310,4.0
0,818,4.0,1556,5.0,1420,4.0,687,
51,1521,4.0,983,5.0,1563,5.0,1215,
105,115,5.0,934,3.0,1319,,1100,4.0
222,322,3.0,835,4.0,1099,4.0,541,4.0
8,390,4.0,1208,5.0,1498,,253,5.0
38,1282,2.0,982,,310,5.0,1196,4.0
222,547,4.0,183,,1561,4.0,1004,4.0
129,1187,5.0,203,,1709,5.0,670,5.0
44,849,4.0,449,4.0,3,,1267,4.0
193,1345,4.0,932,2.0,157,4.0,1614,
205,306,3.0,1364,,1333,4.0,415,5.0
69,1396,,887,4.0,1417,4.0,91,4.0
44,897,3.0,1457,,1090,4.0,453,4.0
119,17,4.0,101,2.0,567,3.0,776,
223,1172,2.0,1526,,973,4.0,415,3.0
44,214,,103,5.0,490,1.0,175,4.0
44,1248,5.0,773,,1077,5.0,879,4.0
16,1201,4.0,1334,4.0,968,4.0,1550,
127,1460,5.0,822,1.0,125,5.0,1710,
119,1377,5.0,1510,,903,5.0,537,4.0
23,1024,5.0,1157,4.0,1543,,152,5.0
23,1144,4.0,777,4.0,169,,125,5.0
26,18,4.0,277,,1654,3.0,924,5.0
15,707,3.0,937,4.0,430,4.0,1422,5.0
129,1299,5.0,1267,3.0,1523,4.0,1591,2.0
193,995,,852,3.0,1241,4.0,732,4.0
43,992,,1,5.0,88,5.0,697,5.0
113,915,4.0,580,3.0,1752,,329,1.0
37,258,3.0,966,5.0,798,,1711,5.0
63,631,5.0,346,,251,4.0,1343,4.0
16,529,,1026,4.0,390,3.0,126,5.0
43,80,3.0,1364,4.0,1078,,669,5.0
161,880,,1155,3.0,1267,4.0,1086,2.0
292,627,1.0,663,,1688,3.0,1660,3.0
44,977,4.0,904,3.0,1466,3.0,1742,3.0
202,337,,209,3.0,122,4.0,506,2.0
26,931,,726,4.0,971,3.0,254,4.0
218,449,4.0,1544,,937,4.0,1612,4.0
15,1441,5.0,1714,5.0,18,5.0,1502,
11,250,,221,5.0,1661,4.0,78,3.0
44,930,2.0,419,,147,5.0,1589,4.0
12,0,5.0,1395,5.0,1038,5.0,1023,
180,853,3.0,710,4.0,54,3.0,94,
134,528,,1538,4.0,1225,4.0,1068,1.0
25,1250,4.0,740,4.0,100,2.0,1207,
442,468,3.0,917,3.0,603,4.0,1709,
218,944,,1041,4.0,996,3.0,1541,4.0
69,834,3.0,1395,2.0,1012,,697,4.0
43,532,4.0,1029,,1689,4.0,573,5.0
1,418,4.0,500,5.0,1095,4.0,798,
49,1024,5.0,642,,1684,4.0,1704,4.0
11,560,4.0,82,4.0,1467,,271,4.0
11,1400,4.0,618,3.0,574,,1358,4.0
322,370,,133,3.0,879,5.0,575,3.0
532,598,4.0,1610,,139,5.0,1181,3.0
43,165,5.0,713,4.0,90,5.0,319,4.0
15,738,5.0,1347,,392,5.0,1421,5.0
35,321,4.0,967,5.0,474,,1259,5.0
43,981,,574,5.0,31,4.0,1663,4.0
193,1618,2.0,708,4.0,1317,5.0,556,
209,1217,4.0,290,4.0,274,,830,3.0
1,1427,,631,3.0,1277,3.0,271,2.0
1,1440,5.0,125,3.0,478,,143,4.0
44,752,,470,3.0,1095,5.0,1647,4.0
33,306,4.0,1351,5.0,250,,909,3.0
92,97,3.0,1091,,788,4.0,776,2.0
103,992,4.0,18,4.0,166,3.0,527,
222,113,,294,5.0,154,5.0,331,4.0
8,977,5.0,795,5.0,253,5.0,1022,
270,772,3.0,281,4.0,585,3.0,442,
8,1303,4.0,345,,330,5.0,1052,5.0
44,1697,,1301,5.0,1206,3.0,439,4.0
64,309,3.0,1159,,585,3.0,735,1.0
81,1456,4.0,1364,4.0,1517,,862,5.0
26,1223,3.0,1757,4.0,1294,5.0,559,
86,770,4.0,758,4.0,841,,62,4.0
181,176,3.0,1474,,468,5.0,735,3.0
1,480,5.0,88,3.0,1642,4.0,1084,3.0
16,483,4.0,1529,5.0,730,1.0,750,
193,912,3.0,849,2.0,503,5.0,348,
11,514,4.0,1442,3.0,410,5.0,636,4.0
183,792,5.0,330,4.0,906,4.0,1197,
16,1266,5.0,1396,3.0,1703,5.0,424,2.0
97,913,3.0,808,,1244,5.0,1694,4.0
181,1418,2.0,1226,,1164,2.0,732,1.0
81,1602,5.0,1237,5.0,1558,5.0,1609,
15,132,5.0,423,1.0,1194,5.0,1484,5.0
129,1393,2.0,1394,3.0,1390,3.0,1471,
222,768,3.0,1379,4.0,311,5.0,186,
38,1638,5.0,695,5.0,26,,1455,5.0
44,1512,4.0,987,4.0,1436,3.0,207,3.0
129,928,5.0,75,5.0,1436,3.0,1005,
15,722,4.0,83,5.0,1305,,910,5.0
86,64,3.0,1428,4.0,1413,,667,5.0
8,1433,3.0,1629,5.0,1150,4.0,847,4.0
19,518,,585,3.0,1306,3.0,1036,3.0
234,1459,5.0,1396,5.0,1637,5.0,1150,
208,1536,5.0,1746,,1210,3.0,1647,3.0
51,1552,5.0,52,5.0,1239,5.0,158,
43,1539,4.0,1223,3.0,845,,415,4.0
42,1380,4.0,852,3.0,1030,5.0,1416,
11,1168,5.0,1267,3.0,885,,686,5.0
23,480,,566,5.0,1033,4.0,223,5.0
44,1320,1.0,602,2.0,895,3.0,1599,4.0
210,1576,4.0,281,3.0,1049,4.0,1439,
68,1632,4.0,816,3.0,406,4.0,1527,
16,1473,4.0,1547,3.0,1708,3.0,991,
51,1698,5.0,487,,408,3.0,364,5.0
127,1312,2.0,1075,,1382,5.0,135,3.0
166,471,5.0,1705,,188,4.0,78,3.0
51,977,5.0,1075,5.0,372,,1596,5.0
11,1348,,54,3.0,1199,5.0,511,5.0
85,627,1.0,1155,1.0,1179,,717,5.0
106,865,5.0,1747,3.0,453,4.0,390,
112,865,4.0,82,4.0,1524,,1259,3.0
15,50,,55,4.0,43,4.0,1437,5.0
86,1601,4.0,855,4.0,1224,4.0,875,
16,1361,4.0,34,4.0,826,2.0,1403,3.0
218,1350,4.0,839,3.0,378,2.0,1307,
30,1024,3.0,1442,5.0,1350,5.0,1599,
238,657,4.0,1187,5.0,634,5.0,1115,
129,1507,5.0,1285,,461,4.0,191,4.0
190,1618,,1267,5.0,1669,5.0,78,3.0
62,516,,1449,4.0,1674,5.0,621,2.0
16,1092,,988,2.0,926,5.0,431,4.0
54,947,4.0,1511,4.0,1497,5.0,1451,
16,896,,1313,4.0,212,5.0,526,4.0
208,1698,3.0,1507,,851,5.0,1334,3.0
10,192,4.0,1588,2.0,1495,,1019,4.0
16,1297,4.0,357,3.0,847,,31,4.0
270,1632,,51,4.0,1047,5.0,731,3.0
129,1571,5.0,247,5.0,295,,1711,4.0
23,210,5.0,1130,5.0,843,5.0,1263,
51,736,4.0,1556,,1068,4.0,527,4.0
190,1056,,1747,5.0,228,4.0,1608,3.0
96,856,,347,2.0,221,3.0,271,4.0
43,995,5.0,489,5.0,508,4.0,1724,5.0
23,976,5.0,1649,5.0,1516,,1454,5.0
49,1138,4.0,1220,2.0,134,,237,3.0
354,1168,3.0,999,2.0,311,5.0,156,
219,260,,311,5.0,361,4.0,218,3.0
44,1091,4.0,1559,3.0,1406,,1503,4.0
85,1504,5.0,1184,3.0,884,,397,5.0
177,1654,2.0,1095,5.0,1144,2.0,1053,
16,752,3.0,1187,5.0,171,3.0,1709,
43,424,5.0,1068,5.0,910,5.0,207,4.0
161,1456,,1699,3.0,1748,3.0,781,2.0
49,417,3.0,1684,4.0,712,,907,4.0
44,168,4.0,1209,3.0,938,,186,4.0
11,162,5.0,1700,,150,3.0,472,3.0
43,1682,5.0,1138,5.0,1227,4.0,1676,4.0
97,705,3.0,1657,,1017,4.0,1708,3.0
26,929,5.0,278,5.0,408,4.0,1594,4.0
15,1121,5.0,324,5.0,697,5.0,572,3.0
357,864,4.0,897,,117,3.0,650,3.0
15,322,5.0,1578,4.0,1644,5.0,205,5.0
83,561,2.0,375,4.0,1737,,732,4.0
0,688,,602,1.0,539,4.0,815,3.0
193,1088,,1188,3.0,1030,5.0,1593,2.0
522,357,1.0,1462,,1078,1.0,202,1.0
149,1394,,659,3.0,758,3.0,1591,3.0
16,611,4.0,1253,4.0,1415,,1194,4.0
44,1350,5.0,1318,4.0,502,4.0,1134,
274,921,,905,4.0,523,2.0,686,4.0
81,1203,4.0,1637,2.0,1574,,62,4.0
15,1192,5.0,250,,461,4.0,30,5.0
23,1536,,1073,5.0,1699,4.0,1551,5.0
11,375,4.0,622,4.0,1503,4.0,815,4.0
278,192,,566,3.0,1306,5.0,1242,2.0
81,1047,5.0,791,4.0,856,4.0,1226,
113,1136,5.0,1411,,1180,3.0,1581,4.0
15,258,5.0,1208,5.0,1338,4.0,223,
81,598,5.0,151,,905,4.0,1402,5.0
579,1025,2.0,1730,3.0,1526,,1708,3.0
36,114,3.0,857,3.0,1262,,639,5.0
129,1248,,1348,5.0,1066,4.0,1596,5.0
44,1730,4.0,1732,3.0,166,5.0,360,5.0
62,704,,1160,3.0,1293,4.0,1311,4.0
15,506,5.0,219,5.0,476,,1694,4.0
22,137,,1099,5.0,125,5.0,206,4.0
86,1136,3.0,568,,1164,4.0,670,3.0
180,528,,961,4.0,1095,5.0,831,4.0
25,1138,,1428,3.0,894,3.0,47,2.0
44,656,4.0,324,,1397,3.0,1497,4.0
49,645,3.0,1095,4.0,1177,4.0,1467,
11,370,,1432,4.0,1561,5.0,573,4.0
11,1028,5.0,1576,,842,4.0,316,4.0
11,881,3.0,119,,141,5.0,798,4.0
26,1264,4.0,1480,3.0,74,,1052,5.0
51,1440,5.0,785,5.0,1527,,651,4.0
129,932,5.0,343,,281,3.0,606,5.0
274,1217,3.0,1541,4.0,810,,731,3.0
16,1456,,1556,5.0,845,4.0,1183,4.0
193,1426,,806,4.0,1591,3.0,1209,4.0
223,675,4.0,1270,1.0,1210,3.0,1708,
23,1712,5.0,1664,5.0,482,3.0,1370,
26,450,,1702,4.0,1335,5.0,1594,4.0
85,307,1.0,1093,4.0,935,5.0,459,
282,1345,3.0,199,5.0,1629,,1567,3.0
129,1651,5.0,1670,4.0,1366,,520,4.0
1,1428,3.0,1224,3.0,889,5.0,555,1.0
23,1169,,946,5.0,313,4.0,1007,4.0
73,1699,2.0,186,3.0,570,,1247,2.0
246,1377,4.0,1138,4.0,568,,1692,4.0
11,1269,4.0,520,5.0,1114,,1259,5.0
193,1025,4.0,1132,4.0,1071,5.0,479,3.0
71,151,5.0,1721,5.0,537,4.0,767,
8,849,,1177,4.0,473,5.0,268,3.0
1,240,,513,5.0,1093,4.0,1406,1.0
225,1731,,567,5.0,1547,4.0,1278,4.0
81,690,4.0,627,5.0,133,4.0,522,
183,1062,4.0,968,4.0,203,,478,3.0
16,705,4.0,402,,1270,3.0,1070,4.0
23,1090,,309,5.0,109,5.0,447,5.0
69,928,4.0,1684,4.0,887,4.0,1512,
23,356,5.0,997,5.0,1061,,1260,5.0
23,1027,5.0,309,5.0,826,5.0,1518,3.0
109,230,4.0,1161,5.0,156,4.0,1406,
16,1187,5.0,691,4.0,1587,4.0,831,5.0
24,1088,,454,4.0,1306,2.0,333,3.0
11,321,4.0,1558,,38,5.0,1638,4.0
33,1296,,1653,3.0,537,4.0,1692,5.0
222,292,4.0,133,3.0,901,4.0,1374,2.0
1,976,3.0,245,3.0,808,,217,2.0
54,1056,5.0,1252,5.0,1225,,894,5.0
44,816,3.0,1094,4.0,1368,4.0,61,4.0
44,646,4.0,775,,1485,3.0,1181,5.0
49,1168,4.0,931,,1127,1.0,619,5.0
277,707,2.0,1364,3.0,549,,406,3.0
319,378,2.0,1386,3.0,1340,,61,3.0
26,755,5.0,1671,,296,5.0,1501,5.0
222,1122,4.0,850,4.0,311,5.0,1036,
16,739,,436,3.0,730,1.0,1036,5.0
538,417,1.0,1603,5.0,1415,3.0,1256,
0,144,,1187,4.0,103,3.0,1615,4.0
16,1641,,41,4.0,604,3.0,31,4.0
23,1265,5.0,739,,1223,5.0,106,4.0
11,1317,5.0,666,4.0,1484,4.0,1245,
225,961,5.0,1155,4.0,1174,,1294,5.0
81,278,3.0,70,,679,3.0,1101,5.0
85,1125,,1383,4.0,473,4.0,573,4.0
38,851,5.0,486,4.0,1706,,1533,5.0
282,227,3.0,229,4.0,826,4.0,191,5.0
62,1043,3.0,89,,953,3.0,1389,5.0
8,280,5.0,920,5.0,794,,1006,5.0
205,1664,4.0,1314,4.0,435,5.0,648,
379,456,5.0,841,,987,4.0,1564,4.0
71,912,4.0,48,,1651,5.0,603,4.0
44,692,5.0,276,4.0,728,,106,4.0
49,864,4.0,1281,,840,3.0,761,3.0
127,1296,4.0,903,5.0,1287,4.0,1229,
15,25,5.0,891,3.0,1165,,365,5.0
282,146,4.0,647,3.0,1433,3.0,846,
44,848,3.0,1072,3.0,256,5.0,207,3.0
8,384,5.0,1184,,419,3.0,602,5.0
16,1504,,1122,3.0,1164,4.0,445,3.0
16,912,3.0,475,4.0,780,,845,4.0
193,162,5.0,797,4.0,735,5.0,1279,
15,1266,5.0,1622,5.0,358,,1354,4.0
8,1490,,54,5.0,824,4.0,105,5.0
16,341,,1334,4.0,730,1.0,1146,4.0
48,1059,3.0,68,,382,4.0,319,4.0
277,1536,5.0,490,4.0,1643,2.0,847,
11,230,4.0,219,5.0,1564,4.0,1356,
68,1172,,455,3.0,361,3.0,1164,2.0
26,337,,834,2.0,580,5.0,1337,5.0
377,513,4.0,1017,5.0,1049,2.0,1163,
341,1396,5.0,86,4.0,456,3.0,463,
202,375,2.0,1593,3.0,506,2.0,828,4.0
146,881,3.0,804,3.0,1418,4.0,1102,4.0
54,1730,,547,5.0,1610,4.0,219,5.0
105,1538,2.0,34,1.0,1620,,508,1.0
109,451,5.0,632,5.0,748,5.0,830,
202,82,,531,3.0,997,4.0,1144,4.0
149,277,4.0,456,1.0,1256,,1564,3.0
234,1066,5.0,1211,,462,4.0,1679,5.0
81,1123,4.0,1704,5.0,1018,5.0,1532,5.0
43,1040,4.0,948,,349,4.0,447,3.0
15,1041,5.0,1604,4.0,1269,5.0,839,5.0
290,897,3.0,306,1.0,820,3.0,59,
1,632,3.0,90,5.0,1723,,926,3.0
11,519,4.0,11,,1358,4.0,1103,4.0
180,842,3.0,1323,,444,3.0,383,4.0
16,225,,678,4.0,1677,3.0,767,3.0
207,1303,,844,1.0,287,4.0,1295,2.0
43,1680,5.0,417,4.0,937,,1068,5.0
8,451,4.0,532,4.0,1751,,1016,5.0
44,947,4.0,1067,5.0,252,,638,4.0
199,273,,1122,3.0,281,3.0,859,4.0
16,1574,,903,5.0,490,1.0,507,4.0
2,657,4.0,490,1.0,218,5.0,1596,
26,1632,5.0,1265,5.0,1703,,343,3.0
180,1125,5.0,535,,1017,5.0,1627,2.0
193,1552,,818,2.0,1398,5.0,1295,4.0
113,816,4.0,1344,5.0,1066,,1470,2.0
258,1474,4.0,8,,105,5.0,989,4.0
81,370,5.0,1146,5.0,796,,1054,5.0
11,512,4.0,403,4.0,1285,,1631,1.0
23,1168,5.0,865,5.0,1545,,573,4.0
49,1542,4.0,1752,,1673,4.0,138,4.0
219,288,4.0,707,2.0,1049,4.0,1004,
26,69,3.0,1653,5.0,553,5.0,462,
282,16,4.0,466,3.0,1564,4.0,1037,
49,483,4.0,1275,,574,4.0,447,5.0
11,560,4.0,1088,,124,4.0,317,3.0
91,1300,,773,4.0,519,5.0,281,2.0
120,885,2.0,120,,332,2.0,511,4.0
16,1072,4.0,248,3.0,1210,3.0,1276,5.0
135,401,,453,4.0,76,4.0,973,4.0
129,1344,5.0,1524,5.0,377,,1470,4.0
11,708,3.0,1044,4.0,584,3.0,748,
377,1188,,505,5.0,1194,2.0,925,1.0
40,1170,4.0,1255,,472,5.0,1679,2.0
16,128,2.0,52,3.0,234,4.0,1439,
15,434,5.0,1634,,1418,5.0,974,5.0
16,1280,3.0,182,4.0,1304,2.0,172,5.0
183,1028,5.0,229,4.0,508,4.0,974,
86,774,,1399,4.0,840,2.0,1036,4.0
293,738,4.0,548,5.0,650,5.0,670,5.0
15,1652,5.0,1061,,925,4.0,1534,3.0
180,101,4.0,104,3.0,1181,5.0,783,4.0
43,1168,5.0,1227,4.0,1295,5.0,31,4.0
26,1751,,1113,5.0,1052,5.0,414,4.0
16,626,3.0,1253,4.0,278,3.0,558,3.0
54,1314,2.0,210,,901,5.0,1423,5.0
193,1680,4.0,1609,5.0,990,3.0,1535,5.0
16,1027,4.0,566,4.0,696,,732,3.0
44,692,5.0,598,4.0,1304,3.0,1064,4.0
225,834,4.0,1395,5.0,1038,,1150,4.0
149,1554,4.0,276,4.0,988,,1564,3.0
12,208,,560,3.0,244,4.0,812,4.0
43,1520,4.0,34,5.0,772,5.0,166,5.0
63,146,4.0,755,5.0,149,,925,1.0
81,400,,881,5.0,599,4.0,172,5.0
246,737,5.0,580,4.0,644,4.0,1142,
8,116,4.0,424,4.0,1339,4.0,927,5.0
129,839,5.0,24,,1195,5.0,175,5.0
193,1689,,697,3.0,1065,4.0,623,3.0
73,290,,1333,4.0,1292,5.0,254,3.0
8,199,5.0,1739,5.0,748,,1054,5.0
15,256,,208,5.0,565,5.0,215,4.0
44,772,5.0,444,3.0,78,3.0,31,5.0
16,145,4.0,293,4.0,679,,1753,5.0
183,1170,4.0,457,,1612,4.0,1357,4.0
16,166,4.0,281,3.0,490,1.0,1227,
44,672,4.0,248,,1146,4.0,860,5.0
15,33,,951,5.0,711,5.0,687,5.0
274,722,3.0,552,3.0,988,,415,2.0
145,1138,,1155,4.0,1001,4.0,447,4.0
277,832,3.0,1603,5.0,103,5.0,842,
42,259,3.0,724,5.0,843,5.0,1724,
23,484,5.0,168,4.0,586,4.0,1423,3.0
218,833,3.0,291,,1592,3.0,558,4.0
43,1600,3.0,1,5.0,524,,125,5.0
83,1153,5.0,178,,166,5.0,1114,5.0
49,916,,1177,4.0,1533,4.0,926,4.0
8,722,4.0,1603,5.0,1242,5.0,75,
190,16,3.0,444,3.0,221,4.0,142,
202,1476,5.0,758,3.0,444,4.0,942,
234,1637,5.0,281,3.0,606,4.0,1630,4.0
129,592,,129,5.0,1718,5.0,1720,4.0
43,162,4.0,1379,4.0,917,5.0,458,
44,294,5.0,1320,1.0,634,4.0,1564,4.0
11,876,3.0,1228,5.0,1564,4.0,62,3.0
15,820,5.0,740,5.0,1420,,397,5.0
193,1668,3.0,133,4.0,822,3.0,1254,
197,1008,,1361,4.0,1476,4.0,1460,4.0
105,228,2.0,165,1.0,600,5.0,1753,
83,2,4.0,1588,5.0,38,,922,4.0
22,1747,4.0,1110,4.0,649,,506,3.0
81,1267,5.0,262,5.0,1481,4.0,1117,
73,1520,3.0,1010,5.0,1028,3.0,254,3.0
11,598,5.0,666,4.0,1228,5.0,814,
208,992,,674,5.0,451,3.0,1454,5.0
238,1676,5.0,366,,1694,4.0,575,3.0
44,1683,5.0,1046,,1751,4.0,1196,4.0
119,977,4.0,628,5.0,228,2.0,1718,
8,227,5.0,100,5.0,820,5.0,598,5.0
49,1651,5.0,1239,5.0,1114,,1581,3.0
108,1536,,1396,5.0,1750,5.0,855,4.0
44,387,,346,4.0,1485,3.0,445,5.0
44,230,3.0,1544,5.0,748,4.0,1710,
146,451,1.0,87,3.0,1591,,521,4.0
23,1153,4.0,370,5.0,762,,157,4.0
149,32,5.0,22,,822,3.0,471,5.0
248,1141,3.0,1560,,1307,5.0,1420,5.0
134,1280,4.0,629,,759,4.0,906,4.0
8,1232,5.0,532,4.0,309,5.0,93,
245,128,1.0,1139,,1334,5.0,488,4.0
38,887,,218,2.0,876,3.0,1503,4.0
208,336,4.0,1603,4.0,1357,5.0,1215,
129,97,5.0,18,4.0,275,,1635,5.0
69,657,5.0,887,4.0,1051,5.0,974,
183,1024,5.0,865,5.0,1042,3.0,1530,
127,806,2.0,1450,3.0,910,,1295,4.0
415,644,4.0,841,,828,5.0,989,4.0
16,982,5.0,121,,1678,3.0,271,4.0
26,1284,4.0,1334,5.0,966,5.0,1675,
160,1075,,198,2.0,1559,3.0,888,4.0
197,897,2.0,697,2.0,843,,1100,2.0
81,1586,5.0,930,,363,1.0,555,5.0
181,64,2.0,760,,666,3.0,1325,4.0
128,323,5.0,1701,5.0,476,,1535,5.0
119,752,,1731,5.0,980,5.0,1015,5.0
16,1013,3.0,1737,4.0,1289,,1162,3.0
208,1041,5.0,219,5.0,1006,4.0,1503,4.0
15,243,,452,4.0,905,5.0,1434,5.0
43,881,5.0,1265,5.0,118,5.0,1464,
358,834,4.0,1475,4.0,902,,974,3.0
23,900,,855,5.0,344,5.0,1326,3.0
16,353,2.0,451,3.0,740,5.0,431,4.0
61,352,5.0,51,,1256,3.0,396,5.0
85,1303,4.0,1608,,1320,1.0,1340,5.0
149,744,4.0,220,,1070,4.0,894,4.0
430,1266,4.0,589,1.0,926,3.0,606,
43,1014,5.0,967,5.0,1464,,1642,5.0
85,1320,1.0,89,,249,4.0,874,4.0
208,865,5.0,562,,996,4.0,479,3.0
11,70,,921,5.0,1708,4.0,365,5.0
246,1345,4.0,1074,,1331,5.0,373,4.0
12,982,,567,4.0,632,5.0,1343,5.0
9,1297,2.0,855,4.0,39,,1708,3.0
207,1265,3.0,550,2.0,974,4.0,142,
11,87,3.0,920,4.0,1592,3.0,429,
246,161,5.0,1189,,645,4.0,1486,5.0
26,160,,290,5.0,1101,1.0,175,5.0
119,1428,5.0,1722,4.0,1643,,781,4.0
54,52,5.0,420,4.0,392,5.0,1436,
180,277,3.0,854,2.0,486,,1688,3.0
85,161,,961,4.0,1601,4.0,217,2.0
209,1235,2.0,762,4.0,634,4.0,143,3.0
137,168,3.0,920,3.0,505,,475,4.0
290,864,3.0,697,3.0,172,1.0,781,
306,1360,,833,3.0,1158,5.0,314,3.0
81,1688,,1577,5.0,1433,5.0,572,5.0
108,648,,344,5.0,1738,5.0,111,3.0
11,609,5.0,1153,5.0,1396,4.0,1607,5.0
41,977,3.0,1025,1.0,269,4.0,750,
190,1586,,374,4.0,1546,4.0,1358,3.0
11,0,4.0,1652,5.0,1693,,1647,4.0
26,498,,471,5.0,1003,5.0,1022,5.0
218,51,4.0,1415,5.0,456,3.0,249,
232,1314,4.0,756,5.0,614,,559,3.0
128,992,3.0,1699,5.0,1203,,988,5.0
54,502,3.0,1611,5.0,1339,,1389,3.0
8,1314,4.0,1205,5.0,201,,154,3.0
222,1329,4.0,853,4.0,522,,123,4.0
15,1313,4.0,597,5.0,71,5.0,519,5.0
11,1072,4.0,833,3.0,431,4.0,1327,4.0
219,1250,3.0,707,2.0,1605,,607,5.0
61,178,,1049,4.0,27,5.0,75,5.0
81,101,5.0,104,4.0,573,4.0,1598,4.0
16,713,4.0,729,4.0,572,4.0,1599,2.0
11,1344,3.0,470,3.0,999,5.0,303,4.0
96,436,,824,3.0,733,3.0,1406,4.0
15,1299,5.0,870,,1159,2.0,711,5.0
23,1680,,1714,4.0,786,5.0,876,3.0
4,1200,3.0,71,1.0,1560,,269,3.0
129,529,,1445,4.0,1565,4.0,669,3.0
15,277,4.0,821,5.0,206,5.0,975,
69,901,4.0,790,,1750,5.0,824,5.0
15,193,,853,4.0,1302,4.0,456,4.0
11,1687,,1561,5.0,138,4.0,331,5.0
11,904,,1418,4.0,1499,4.0,476,4.0
274,617,2.0,1434,4.0,461,5.0,1182,3.0
49,1123,4.0,1301,5.0,1565,4.0,606,
51,500,5.0,1628,4.0,1453,,1294,5.0
321,581,,1606,4.0,1655,4.0,701,3.0
1,978,3.0,644,,87,4.0,1751,4.0
119,594,5.0,520,3.0,1418,2.0,509,
180,657,,1651,4.0,846,5.0,927,3.0
25,977,3.0,1282,4.0,1186,4.0,1459,
193,707,4.0,37,3.0,1590,,1658,5.0
352,644,4.0,1480,3.0,1357,4.0,1677,4.0
86,1733,2.0,454,,605,3.0,254,4.0
149,35,,1044,4.0,405,5.0,333,3.0
26,1521,,1270,5.0,459,4.0,862,5.0
16,1634,4.0,1096,,1547,3.0,796,4.0
197,1698,3.0,34,5.0,1611,2.0,1405,
42,82,4.0,293,3.0,645,,1223,3.0
15,821,5.0,22,,876,4.0,620,4.0
1,116,4.0,1318,3.0,328,4.0,936,4.0
377,996,4.0,1334,3.0,202,4.0,621,3.0
44,1058,4.0,1460,4.0,410,5.0,223,
23,1651,5.0,165,,1018,4.0,460,3.0
8,194,,889,5.0,299,3.0,31,5.0
23,308,5.0,1196,4.0,1101,5.0,895,5.0
150,848,2.0,690,2.0,988,1.0,270,
43,643,4.0,851,5.0,968,3.0,1257,
43,378,5.0,1740,4.0,1149,4.0,1630,4.0
16,1666,,1187,5.0,392,4.0,154,4.0
438,1191,,104,3.0,1082,5.0,1007,4.0
11,582,4.0,317,3.0,734,5.0,479,4.0
128,1073,2.0,311,5.0,1307,3.0,700,
172,1603,3.0,136,4.0,493,,461,5.0
85,1191,,25,4.0,507,5.0,236,4.0
44,832,4.0,1606,5.0,1406,,1407,5.0
223,323,4.0,772,,822,4.0,456,3.0
81,1650,5.0,1188,5.0,212,5.0,90,
54,1538,,1128,5.0,873,3.0,508,4.0
0,1490,,1708,4.0,124,3.0,1615,4.0
193,820,5.0,965,4.0,1333,4.0,1270,4.0
15,185,4.0,734,5.0,30,5.0,287,
26,1107,5.0,437,5.0,1286,,670,3.0
81,1110,5.0,903,5.0,1753,5.0,1391,5.0
52,1040,3.0,137,,202,2.0,380,2.0
222,291,,436,5.0,1176,2.0,521,4.0
92,146,3.0,1362,,758,3.0,1658,3.0
85,1636,,828,2.0,1020,3.0,863,5.0
1,481,,83,2.0,1065,3.0,1241,4.0
0,834,5.0,692,3.0,1541,2.0,120,
225,930,1.0,1618,5.0,168,4.0,107,
15,55,4.0,106,5.0,813,4.0,990,5.0
16,5,,328,4.0,521,4.0,1643,4.0
210,672,,819,4.0,726,4.0,156,4.0
223,822,4.0,183,3.0,105,4.0,874,4.0
85,1264,5.0,1425,4.0,1048,,1531,4.0
16,626,3.0,580,4.0,1402,4.0,1743,4.0
209,1041,2.0,500,5.0,571,4.0,1484,
207,242,,1651,3.0,260,5.0,708,4.0
26,1399,4.0,1239,3.0,1340,5.0,1196,
54,1300,4.0,1588,4.0,1670,4.0,104,5.0
26,689,,681,3.0,1689,4.0,1340,5.0
24,420,1.0,1544,4.0,1629,,303,2.0
180,17,4.0,406,3.0,105,,254,3.0
49,851,3.0,613,,1301,5.0,111,3.0
129,905,,1161,5.0,970,5.0,462,4.0
12,694,,567,4.0,759,2.0,351,4.0
15,962,5.0,1555,5.0,985,5.0,1068,
61,500,2.0,1045,,1561,1.0,1547,5.0
113,294,4.0,358,,713,4.0,444,3.0
