item,user-1,rating-1,user-2,rating-2,user-3,rating-3,user-4,rating-4,user-5,rating-5,user-6,rating-6,user-7,rating-7,user-8,rating-8,user-9,rating-9,user-10,rating-10
282,1665,,1314,5.0,1315,4.0,1396,2.0,1226,5.0,171,,1195,3.0,331,,126,1.0,974,3.0
146,1024,,113,,1602,,772,3.0,949,4.0,936,3.0,1064,4.0,121,,1210,3.0,397,4.0
15,656,5.0,1585,,305,4.0,1255,,1687,,839,5.0,602,3.0,1052,4.0,895,,79,2.0
81,688,,1072,5.0,944,,1200,,1747,4.0,1492,5.0,1301,5.0,1704,5.0,635,,1645,4.0
49,674,4.0,786,5.0,1604,4.0,1287,,136,4.0,1017,5.0,1658,4.0,1052,,1501,,1134,4.0
26,1648,4.0,1584,5.0,1681,,118,4.0,1402,3.0,475,5.0,332,5.0,188,4.0,223,,303,
43,864,5.0,193,,594,5.0,982,3.0,983,,1290,5.0,1085,5.0,958,,1327,4.0,111,4.0
23,483,3.0,965,5.0,1526,,455,,1527,,889,5.0,1546,,780,5.0,1534,4.0,1166,5.0
8,1233,,882,,195,5.0,1492,5.0,100,5.0,407,5.0,1006,5.0,190,4.0,703,5.0,735,4.0
8,753,4.0,1569,,1667,,419,3.0,180,,74,3.0,203,,1276,5.0,1455,4.0,959,5.0
49,740,5.0,1640,,1497,4.0,1722,,650,,122,5.0,603,5.0,1307,3.0,397,5.0,1278,
81,162,,1170,5.0,1540,5.0,981,4.0,1047,5.0,1063,,232,,1128,5.0,1497,4.0,286,4.0
23,384,5.0,689,5.0,1169,,1653,,1270,3.0,1164,4.0,445,,910,5.0,351,5.0,1023,
11,738,,466,4.0,133,4.0,375,4.0,1403,,1388,3.0,1292,5.0,1629,5.0,653,,1086,5.0
16,1153,5.0,1442,,1426,3.0,1661,,813,4.0,525,5.0,1422,,702,,415,3.0,607,1.0
16,1409,3.0,1570,,1715,,163,5.0,548,,1302,5.0,1479,3.0,665,,1194,4.0,1662,2.0
61,240,,1697,5.0,273,,1333,3.0,823,5.0,392,3.0,1592,4.0,1224,,717,5.0,1406,
15,32,4.0,98,5.0,1027,5.0,691,,788,4.0,1652,5.0,644,,362,,1038,,1391,5.0
16,641,4.0,1652,,117,2.0,1301,4.0,711,5.0,1241,5.0,762,4.0,1117,,62,4.0,1087,
193,1744,,417,3.0,947,5.0,852,3.0,724,,1028,5.0,1671,,634,3.0,571,4.0,1356,
44,16,5.0,816,3.0,625,2.0,130,,19,,1461,,828,3.0,844,3.0,1213,3.0,463,
146,720,4.0,0,,64,3.0,816,,1554,,516,,615,3.0,444,3.0,477,4.0,1183,5.0
26,640,5.0,690,4.0,34,4.0,1363,5.0,486,,423,3.0,457,,1626,,285,4.0,831,
26,1056,,480,,1059,5.0,884,3.0,1445,3.0,1494,,584,,444,5.0,636,2.0,1629,5.0
15,1328,5.0,65,,978,,434,5.0,228,4.0,1445,5.0,710,,41,5.0,1181,4.0,1215,
49,1730,,404,5.0,612,,261,3.0,1654,4.0,1510,,646,5.0,1690,5.0,765,4.0,349,5.0
44,536,,1240,3.0,744,5.0,1289,,251,4.0,812,2.0,1549,1.0,974,4.0,559,,1631,3.0
49,146,4.0,499,4.0,1252,3.0,1716,2.0,1142,,520,5.0,393,5.0,281,3.0,732,,1741,
15,945,,1028,3.0,1268,,1445,5.0,501,,696,5.0,1611,1.0,348,4.0,269,5.0,958,5.0
49,1504,4.0,576,5.0,97,5.0,1202,5.0,196,,1721,4.0,1132,,1645,,1326,2.0,846,
23,1730,,419,4.0,308,5.0,568,5.0,1019,,987,5.0,1613,,206,5.0,494,4.0,1711,4.0
62,1697,,614,4.0,1143,,71,,119,3.0,1194,5.0,698,,1019,5.0,1007,5.0,623,5.0
129,1154,5.0,1637,5.0,167,5.0,1001,3.0,1404,5.0,412,5.0,1356,5.0,1549,2.0,1613,5.0,510,
16,1568,,865,5.0,1156,3.0,724,5.0,6,4.0,424,2.0,1464,,297,,459,5.0,540,
129,1410,4.0,196,,37,,1398,5.0,1048,5.0,472,5.0,136,5.0,874,5.0,987,5.0,1404,5.0
15,1264,4.0,320,,1345,,900,1.0,344,5.0,1688,1.0,1017,,731,4.0,844,,1005,4.0
49,160,5.0,307,,1524,,1574,,218,4.0,1692,4.0,669,,974,5.0,31,4.0,47,5.0
129,1328,,129,5.0,1522,5.0,643,4.0,1704,,1240,5.0,1033,,986,5.0,570,,747,4.0
11,1559,4.0,1609,5.0,842,4.0,1082,,811,4.0,1518,3.0,222,,1374,,526,5.0,271,4.0
23,994,,132,5.0,101,4.0,392,5.0,1546,,794,,621,4.0,47,5.0,79,,1295,4.0
44,1329,5.0,594,5.0,628,,1029,4.0,1397,3.0,1238,,1576,,1609,5.0,9,4.0,554,
81,97,5.0,964,,294,5.0,934,3.0,839,4.0,520,4.0,539,5.0,1532,5.0,333,,925,5.0
37,1632,,288,,272,,722,3.0,1154,5.0,453,3.0,405,5.0,1017,3.0,1594,4.0,606,
26,466,,1122,2.0,1651,4.0,772,5.0,519,4.0,1112,5.0,1129,4.0,251,2.0,908,,1388,4.0
49,657,4.0,1666,,964,,966,,263,4.0,58,4.0,603,5.0,811,,924,5.0,575,3.0
208,1218,,2,,1635,4.0,1557,4.0,871,,138,4.0,1372,,573,3.0,479,3.0,175,5.0
15,290,,1220,,884,3.0,1445,5.0,600,,698,,1677,3.0,1150,5.0,1023,3.0,415,3.0
11,144,5.0,1200,,849,,1266,4.0,1332,,568,4.0,217,4.0,172,5.0,669,,1199,5.0
43,80,3.0,1696,5.0,560,4.0,211,,1237,,54,5.0,744,5.0,251,4.0,1117,,767,
23,737,5.0,113,,721,,454,5.0,455,,1096,2.0,604,4.0,76,4.0,653,,638,5.0
129,1296,5.0,177,,1009,,691,5.0,1571,5.0,1541,,1589,5.0,1097,,106,5.0,717,5.0
44,1072,3.0,1682,4.0,146,5.0,537,3.0,890,4.0,1370,,156,4.0,796,5.0,590,,1135,
43,258,5.0,962,5.0,1108,,295,,1003,,1612,4.0,1404,5.0,1132,4.0,221,4.0,1534,5.0
38,1632,3.0,1361,,1442,3.0,772,4.0,1365,,934,,473,4.0,1482,,844,5.0,1327,3.0
129,1030,5.0,1350,,1718,5.0,1017,4.0,634,5.0,1466,4.0,1754,,684,3.0,125,3.0,462,4.0
16,150,4.0,502,4.0,167,5.0,296,,377,,1434,4.0,266,3.0,476,4.0,621,,797,
44,418,,1010,4.0,1620,,949,3.0,1205,3.0,647,4.0,1512,4.0,1210,4.0,1085,,783,4.0
16,769,4.0,803,3.0,292,3.0,485,,1477,,550,3.0,167,5.0,440,,460,3.0,1215,
11,48,,433,,1154,4.0,1170,,356,3.0,1048,5.0,648,,1689,4.0,298,4.0,831,4.0
0,97,3.0,1107,,357,4.0,213,5.0,103,3.0,423,,1224,5.0,971,,603,5.0,44,
16,465,,1368,5.0,506,5.0,843,4.0,955,,1099,4.0,1532,,93,4.0,670,,494,4.0
49,832,4.0,897,4.0,1345,,612,,277,,854,,697,4.0,921,3.0,925,5.0,831,4.0
0,834,5.0,1619,4.0,1364,3.0,1398,4.0,103,3.0,488,,601,,457,,430,3.0,1215,
8,1136,5.0,776,,297,5.0,1035,4.0,875,,156,4.0,364,5.0,316,3.0,1086,5.0,223,
15,1520,,1409,,1041,5.0,1235,4.0,1587,5.0,1171,,1414,5.0,1161,3.0,1548,5.0,1213,
43,512,,1091,5.0,360,5.0,1640,,1528,4.0,1291,5.0,941,,157,5.0,1533,5.0,1583,
49,1521,,1266,,210,,771,,453,3.0,135,2.0,795,5.0,1597,5.0,429,4.0,877,3.0
83,576,5.0,129,,1377,4.0,258,,85,,375,4.0,904,,618,4.0,1694,4.0,207,4.0
51,1728,4.0,769,,483,4.0,405,5.0,1093,5.0,806,5.0,1306,,108,5.0,542,,159,
145,560,3.0,1713,,1316,5.0,468,4.0,1127,,361,,442,,571,4.0,878,4.0,1647,4.0
81,1648,5.0,1697,5.0,529,4.0,1554,,515,,952,3.0,1595,5.0,1131,,204,,1230,5.0
49,657,4.0,99,4.0,1219,,965,3.0,6,3.0,376,,1690,5.0,429,4.0,798,,1534,5.0
129,643,4.0,1555,5.0,1270,3.0,1671,5.0,1418,5.0,1050,,1325,,173,,1486,,1534,5.0
23,192,,161,,802,5.0,242,5.0,1603,,420,3.0,212,5.0,1497,5.0,554,5.0,1357,
49,1713,4.0,835,5.0,147,,467,4.0,580,4.0,1718,,551,5.0,732,,862,3.0,1119,4.0
26,832,4.0,1680,,625,5.0,1236,,311,5.0,1207,4.0,1433,4.0,587,,204,,1564,3.0
43,161,,1717,1.0,1605,,950,5.0,1190,,217,2.0,1497,4.0,731,,1102,5.0,622,3.0
462,277,3.0,1638,5.0,726,5.0,1576,5.0,1642,3.0,60,,1693,,879,,335,,63,4.0
81,321,3.0,1282,5.0,179,,231,3.0,1288,,1019,2.0,1054,5.0,879,,1311,,127,5.0
81,273,5.0,1602,5.0,1458,5.0,178,,996,5.0,437,5.0,1256,4.0,987,5.0,654,,766,
15,1329,,1730,,1459,,276,5.0,1398,5.0,1671,5.0,1463,,123,5.0,925,4.0,735,4.0
81,1104,,1428,4.0,1732,4.0,517,3.0,1461,,758,5.0,822,4.0,135,,1177,5.0,221,5.0
1,272,,400,,659,,837,4.0,1591,3.0,1448,3.0,920,4.0,265,,845,5.0,974,4.0
49,192,,1248,,226,5.0,898,5.0,963,,20,5.0,167,5.0,314,5.0,1484,,765,4.0
105,1697,4.0,354,5.0,1044,2.0,1284,,1654,5.0,454,1.0,903,,1387,,363,5.0,1629,2.0
26,880,2.0,288,5.0,1713,5.0,402,4.0,1379,5.0,139,,427,,1564,3.0,1484,,253,4.0
8,402,4.0,994,4.0,83,5.0,467,4.0,821,4.0,1461,,1675,5.0,619,,301,,13,
16,353,2.0,706,4.0,580,4.0,280,3.0,26,,1354,,987,,603,4.0,76,5.0,1277,
43,320,,646,4.0,295,,1239,5.0,1192,,233,5.0,1658,5.0,1211,,1533,5.0,1375,4.0
44,1008,,321,,177,4.0,1473,2.0,1122,5.0,1443,,1432,,1673,3.0,666,4.0,623,5.0
44,1248,5.0,1185,4.0,803,,180,,1092,,789,4.0,200,3.0,633,,1449,4.0,954,5.0
11,754,,275,,820,5.0,119,,121,4.0,938,,315,5.0,364,5.0,877,4.0,1565,4.0
11,1600,2.0,1524,4.0,1349,4.0,1493,,805,,71,4.0,376,,1757,3.0,877,4.0,799,
69,274,,20,5.0,1524,4.0,948,,1494,5.0,1590,,502,3.0,326,5.0,172,3.0,782,
23,640,5.0,1076,5.0,1524,3.0,309,5.0,278,,183,4.0,1623,,636,3.0,893,,1549,1.0
11,1251,5.0,1014,4.0,711,5.0,1033,,426,5.0,170,4.0,490,,811,4.0,1243,,637,
16,1024,3.0,896,,1505,,897,3.0,550,3.0,312,,1178,,171,3.0,253,4.0,877,3.0
379,1169,5.0,1073,,146,3.0,1026,5.0,420,5.0,1428,5.0,1209,5.0,1692,,477,,238,
49,1456,,416,2.0,672,,897,4.0,1362,,1012,5.0,679,5.0,39,5.0,172,5.0,1741,
63,690,4.0,722,4.0,1490,,1314,4.0,630,,1576,5.0,1561,4.0,649,,1354,,1291,4.0
16,788,,614,,1527,,793,,713,4.0,1705,2.0,796,4.0,286,1.0,95,3.0,623,4.0
8,949,5.0,567,2.0,1479,4.0,1128,5.0,874,3.0,685,,446,,1519,,687,5.0,415,3.0
26,65,,50,5.0,1350,,694,4.0,343,3.0,1223,3.0,1688,4.0,794,,701,,159,5.0
26,80,,1520,5.0,1377,4.0,1284,4.0,1014,4.0,518,,1559,5.0,523,,1038,,1647,4.0
8,259,5.0,677,5.0,1125,,1015,5.0,232,,169,5.0,569,,586,,444,4.0,78,4.0
44,1393,,403,,756,3.0,468,5.0,1366,5.0,471,5.0,1736,,1420,5.0,221,5.0,1295,4.0
43,1601,,707,4.0,309,5.0,330,5.0,1660,5.0,92,,1549,2.0,526,5.0,735,5.0,207,4.0
11,1152,,1233,,1507,,452,5.0,502,5.0,1608,4.0,888,4.0,857,4.0,141,5.0,1151,
16,1430,,1174,4.0,1367,4.0,1064,,217,3.0,218,2.0,252,,573,4.0,1486,,319,4.0
23,595,,165,,870,5.0,1017,4.0,1593,4.0,92,4.0,605,4.0,1646,3.0,526,,814,
81,1392,,1521,4.0,803,5.0,1588,3.0,1573,,935,5.0,1415,,1032,,26,5.0,1050,5.0
16,642,,1075,4.0,645,4.0,137,,1257,,1403,3.0,796,4.0,622,3.0,718,4.0,430,
15,1136,5.0,579,3.0,1366,5.0,874,4.0,1162,5.0,555,4.0,1438,,1183,5.0,1679,4.0,591,4.0
149,1106,2.0,243,5.0,212,5.0,1508,,1063,4.0,151,,1704,,1224,5.0,1033,4.0,78,3.0
44,1233,,34,5.0,277,,1509,,167,5.0,999,5.0,1530,3.0,156,4.0,318,,286,3.0
129,865,5.0,1186,5.0,915,,424,,937,,1388,4.0,1549,2.0,878,,1006,5.0,607,5.0
129,1448,5.0,1224,5.0,841,5.0,1177,5.0,265,,954,5.0,491,,43,4.0,286,,1039,
193,818,2.0,610,5.0,915,5.0,1395,,1572,,500,5.0,1574,,342,3.0,298,5.0,940,
23,18,4.0,549,4.0,1717,4.0,534,,1671,,535,,456,3.0,393,5.0,1053,,94,4.0
43,1138,5.0,242,,1122,3.0,85,3.0,7,,199,5.0,904,4.0,954,,1434,4.0,175,5.0
149,1361,,212,5.0,999,5.0,424,,504,3.0,905,,828,4.0,285,3.0,1391,4.0,1311,
23,432,4.0,672,,18,4.0,899,,1205,5.0,1432,5.0,905,4.0,618,4.0,394,4.0,1471,4.0
15,417,,834,3.0,1170,4.0,883,5.0,213,,37,,9,5.0,1307,4.0,1229,,527,3.0
11,1041,3.0,1617,3.0,213,4.0,821,,217,4.0,732,3.0,253,5.0,574,,974,4.0,1087,
43,1729,,132,4.0,1573,4.0,789,4.0,1429,5.0,135,,216,,1016,5.0,522,5.0,171,3.0
8,80,5.0,144,4.0,96,,433,,195,5.0,1062,5.0,855,5.0,985,5.0,29,5.0,1309,4.0
26,1456,4.0,1521,,658,5.0,1476,,1254,5.0,1208,5.0,42,,44,,109,3.0,397,4.0
8,352,4.0,1712,,1027,5.0,228,4.0,1237,5.0,1640,4.0,618,,347,,1406,4.0,1343,5.0
190,576,4.0,755,4.0,1332,,1561,5.0,76,,1021,,286,4.0,1711,2.0,31,,271,3.0
62,1168,4.0,1490,,1058,4.0,1142,,1638,4.0,1270,5.0,983,1.0,1065,,425,,955,5.0
44,294,5.0,1369,,1116,,1532,,1470,4.0,126,4.0,847,5.0,175,4.0,1295,4.0,767,3.0
26,769,,947,4.0,1236,,1477,,982,,1208,5.0,1707,4.0,846,5.0,862,5.0,1503,4.0
54,20,5.0,885,3.0,1015,,151,,903,,905,3.0,793,,330,4.0,556,3.0,334,5.0
26,97,5.0,770,,774,,183,3.0,952,3.0,1144,2.0,953,5.0,542,1.0,862,5.0,958,
49,480,5.0,372,,324,,470,4.0,424,,136,4.0,1130,4.0,461,3.0,1439,,1391,5.0
0,1745,4.0,945,,353,3.0,564,4.0,6,4.0,1640,,234,3.0,1466,,1149,2.0,959,
16,1090,,546,5.0,419,4.0,1302,5.0,1273,,1371,,188,5.0,572,4.0,1724,,799,4.0
23,177,4.0,1298,,291,,775,,711,5.0,585,5.0,1081,,1610,3.0,1515,5.0,223,5.0
38,16,3.0,865,4.0,481,,819,5.0,183,3.0,346,,411,3.0,43,,1757,2.0,782,
44,1328,4.0,1521,,49,,1378,,947,4.0,1475,3.0,916,3.0,789,4.0,1032,4.0,1343,
85,625,3.0,1074,5.0,18,3.0,328,,1240,4.0,1321,,921,2.0,1516,,1709,,831,5.0
51,720,,1472,5.0,448,4.0,1280,4.0,1648,5.0,112,,1426,4.0,1045,,171,,1599,4.0
15,724,5.0,53,,1269,5.0,758,3.0,1304,,1147,5.0,155,,619,4.0,891,3.0,909,5.0
127,1699,4.0,979,4.0,1044,,997,5.0,133,,1429,2.0,1065,,585,3.0,1435,,60,5.0
23,176,3.0,34,4.0,1044,,4,5.0,949,4.0,1446,,262,5.0,1354,4.0,1675,4.0,236,4.0
16,992,4.0,562,,370,,499,,947,2.0,37,5.0,1239,,253,4.0,238,3.0,95,3.0
129,1649,,3,,726,5.0,649,,1210,5.0,762,4.0,1274,5.0,1242,4.0,1757,5.0,126,
208,673,,961,5.0,322,4.0,227,3.0,1398,4.0,1463,4.0,1528,2.0,1102,,222,,1743,
49,1680,,849,3.0,579,,1524,,70,3.0,520,5.0,1032,5.0,585,4.0,909,,1423,3.0
208,1552,5.0,17,5.0,995,,324,,772,4.0,708,5.0,555,,332,4.0,269,5.0,1119,
23,34,4.0,515,,948,,1524,3.0,1685,5.0,1430,,568,5.0,1176,,507,5.0,670,5.0
16,1424,4.0,834,5.0,775,,1447,,823,,1705,2.0,186,4.0,877,3.0,1421,5.0,1471,
16,48,5.0,1585,,769,4.0,820,5.0,982,5.0,216,,825,,1561,5.0,505,5.0,1658,3.0
8,145,3.0,546,1.0,803,3.0,307,,1045,,566,5.0,1002,,605,5.0,382,,1310,5.0
180,1265,5.0,162,4.0,661,,949,3.0,1112,4.0,841,,829,5.0,1053,,366,,207,5.0
15,1664,,209,,372,4.0,1028,3.0,440,,1241,5.0,1434,5.0,522,5.0,158,4.0,127,
16,514,,1460,4.0,500,5.0,453,4.0,1125,5.0,1238,,870,3.0,263,4.0,312,,1660,4.0
44,17,5.0,1442,4.0,690,4.0,1396,,966,,1497,4.0,234,4.0,426,4.0,1325,,175,4.0
183,656,4.0,1075,3.0,1253,5.0,1558,,1270,4.0,806,2.0,1448,,1339,,1694,4.0,78,3.0
43,80,3.0,721,,353,5.0,1314,5.0,1557,4.0,1223,3.0,88,5.0,538,,859,5.0,78,4.0
81,448,5.0,496,,450,5.0,1748,5.0,1685,5.0,997,5.0,535,,171,,363,1.0,492,3.0
193,1168,4.0,1217,5.0,82,4.0,1251,,1717,2.0,1160,4.0,873,3.0,381,,286,,783,5.0
81,225,,803,5.0,1189,5.0,1111,5.0,1288,,1528,3.0,1385,,1754,4.0,76,5.0,190,
11,882,,1700,,677,4.0,854,4.0,1718,,38,5.0,152,,1448,5.0,1306,3.0,1307,4.0
23,1460,,1509,,150,,1625,3.0,507,5.0,1659,,1372,4.0,1036,3.0,878,4.0,1215,5.0
16,1248,5.0,1585,,1473,4.0,290,,772,4.0,101,4.0,1386,,763,,1244,1.0,766,5.0
208,1058,4.0,276,5.0,278,,662,5.0,345,4.0,842,3.0,746,,1002,,1659,,894,5.0
26,1490,5.0,947,4.0,627,,771,4.0,438,3.0,487,,1434,4.0,1290,,1357,5.0,1455,
43,1056,,1440,5.0,1345,4.0,452,,918,5.0,103,4.0,1095,,1594,4.0,1357,5.0,637,
23,704,5.0,547,5.0,230,,441,,1610,3.0,1642,4.0,571,,348,4.0,1294,5.0,1439,
11,1296,,401,4.0,1186,3.0,1029,,774,,8,4.0,459,5.0,652,,351,4.0,511,5.0
119,832,4.0,609,,1345,3.0,1634,5.0,1156,,276,4.0,1656,,1689,,763,5.0,1054,4.0
49,864,4.0,290,5.0,1271,,1352,,585,4.0,1610,4.0,1228,4.0,941,,702,,143,5.0
42,208,5.0,1520,4.0,49,,179,,163,,1187,3.0,1140,,1093,3.0,314,3.0,175,4.0
15,144,3.0,336,,450,,1636,3.0,932,5.0,772,4.0,1208,5.0,1736,,1708,4.0,1439,
15,1539,,1523,5.0,1494,5.0,1030,5.0,1127,,1240,5.0,1194,5.0,1596,5.0,1646,,1231,
49,1728,5.0,1056,2.0,146,4.0,1108,,535,5.0,569,,891,5.0,141,,1038,,862,3.0
208,432,,1536,5.0,1072,4.0,1091,4.0,68,,1606,5.0,534,,1001,3.0,1516,,508,4.0
15,1424,4.0,512,5.0,721,,1497,5.0,346,,828,4.0,332,3.0,126,,270,3.0,1726,5.0
1,1601,,1683,4.0,1459,,585,2.0,1162,5.0,1546,4.0,571,3.0,365,4.0,654,,1391,3.0
16,1745,5.0,626,3.0,1604,4.0,197,2.0,214,4.0,6,4.0,648,,955,,61,,1663,
26,418,,803,2.0,1267,,227,4.0,261,2.0,1125,,870,4.0,1470,4.0,1503,4.0,1535,3.0
26,1552,5.0,1648,4.0,114,4.0,1187,,931,,23,4.0,233,1.0,1484,,78,,591,4.0
128,1554,5.0,244,4.0,1317,5.0,406,5.0,1494,,152,,489,5.0,1757,3.0,77,,1598,
208,273,,1377,4.0,769,,563,4.0,612,,644,,342,3.0,759,5.0,107,3.0,623,2.0
44,848,3.0,562,,915,4.0,149,5.0,1303,5.0,264,,1496,,553,,634,4.0,1052,5.0
23,945,4.0,1315,,869,5.0,407,,263,5.0,905,4.0,1561,5.0,1198,,958,,1518,3.0
129,1584,5.0,1744,,929,,386,5.0,884,5.0,1144,3.0,8,4.0,505,5.0,1643,5.0,734,5.0
16,500,5.0,470,3.0,407,,360,5.0,170,5.0,1595,,301,,1582,,287,2.0,63,5.0
8,1427,,356,2.0,804,,566,5.0,1686,4.0,1015,5.0,824,4.0,810,,942,,511,4.0
44,1105,,177,4.0,194,4.0,1030,4.0,744,5.0,1369,,1113,4.0,361,4.0,1147,,1597,
1,754,,132,3.0,326,3.0,535,4.0,23,,1543,,1450,2.0,122,3.0,1132,3.0,1662,3.0
23,1649,5.0,1475,4.0,1045,,1223,5.0,295,,713,3.0,1194,4.0,874,5.0,684,,655,4.0
0,1300,,518,5.0,551,3.0,1559,5.0,761,3.0,1643,,1229,,93,4.0,1422,,479,3.0
129,224,,560,4.0,1344,5.0,625,4.0,419,5.0,1189,3.0,764,,1324,5.0,1182,4.0,431,
11,627,,771,5.0,1412,,616,4.0,153,4.0,811,4.0,1245,,622,4.0,990,,894,5.0
44,480,5.0,1041,4.0,993,,760,,840,4.0,1065,,1050,2.0,474,,1243,3.0,141,3.0
23,114,4.0,722,5.0,1203,4.0,323,,1427,,1622,4.0,1578,1.0,1211,,220,5.0,604,4.0
44,1392,,929,4.0,802,,1589,4.0,1429,4.0,583,4.0,360,5.0,283,5.0,845,5.0,494,3.0
149,288,4.0,1040,,770,,1157,4.0,1655,5.0,679,,922,4.0,970,4.0,830,5.0,335,
16,1376,,1396,3.0,870,3.0,343,,1256,4.0,1416,5.0,217,3.0,43,,1531,3.0,732,3.0
129,897,4.0,625,4.0,1636,,806,5.0,86,4.0,742,,1450,5.0,379,,876,4.0,943,5.0
40,850,2.0,226,,1268,,1492,4.0,404,,615,4.0,762,,1403,4.0,1292,4.0,526,5.0
26,1425,4.0,1347,,949,5.0,549,,1285,5.0,1656,4.0,1081,4.0,1627,,1452,,1612,4.0
149,64,4.0,1138,3.0,211,,1699,3.0,390,,1049,1.0,233,,218,3.0,1658,3.0,1533,2.0
23,1458,,1716,1.0,517,5.0,1175,5.0,535,,824,4.0,1545,,701,5.0,1229,,527,5.0
16,976,3.0,1072,4.0,145,4.0,1429,,614,,265,,634,5.0,491,5.0,1613,,638,4.0
49,640,4.0,176,,1026,5.0,325,,1254,4.0,615,5.0,1063,5.0,855,5.0,889,,638,
26,177,,1713,5.0,595,,1380,4.0,85,4.0,1558,,1687,4.0,57,,1004,4.0,1070,5.0
15,1585,,883,5.0,1203,5.0,1476,4.0,1687,,1048,4.0,826,5.0,954,4.0,378,3.0,1083,
16,563,3.0,1027,4.0,276,4.0,646,,1414,,376,,344,4.0,618,2.0,1260,4.0,204,
11,864,4.0,514,4.0,1559,4.0,1434,,1306,3.0,443,,636,4.0,1293,4.0,13,4.0,639,5.0
8,305,4.0,1331,,887,,1209,5.0,154,3.0,1563,,1596,5.0,1054,5.0,943,5.0,1503,3.0
8,561,,1458,,35,,916,,1527,4.0,1433,3.0,491,4.0,1547,2.0,557,3.0,846,5.0
49,806,5.0,102,5.0,104,4.0,184,5.0,265,,186,5.0,811,,653,4.0,269,4.0,1566,
81,544,5.0,920,,504,,441,5.0,377,5.0,395,5.0,204,,670,5.0,94,5.0,1310,
16,144,5.0,114,,996,3.0,756,4.0,1414,,1479,3.0,635,3.0,988,2.0,797,,127,
208,546,,1379,,692,5.0,500,5.0,116,,7,,1592,4.0,8,4.0,1707,5.0,1294,5.0
16,128,2.0,451,3.0,340,5.0,997,,1254,3.0,311,4.0,1687,,1353,,1454,1.0,1054,5.0
16,800,,1283,,1220,5.0,1111,3.0,425,,490,1.0,1370,4.0,971,,1564,3.0,45,2.0
49,1,,612,,1253,4.0,1301,5.0,583,3.0,472,3.0,43,,475,4.0,876,4.0,399,
8,881,4.0,978,,834,4.0,1124,4.0,1030,5.0,329,5.0,1705,,443,4.0,507,5.0,1260,4.0
16,1652,,420,,213,5.0,1369,,505,5.0,154,4.0,1246,4.0,974,3.0,1214,,1662,2.0
26,98,,982,,1702,4.0,646,5.0,758,3.0,522,,1547,2.0,109,3.0,797,5.0,701,
43,772,5.0,36,,757,,1575,5.0,952,,456,4.0,1096,5.0,969,5.0,1609,5.0,733,
44,802,,1250,4.0,867,5.0,740,,918,1.0,314,5.0,157,,525,4.0,1246,4.0,1439,
43,163,3.0,293,,229,4.0,1142,5.0,1334,5.0,455,,138,,1164,5.0,1612,4.0,303,
23,1313,4.0,1665,,674,5.0,1154,5.0,821,,453,5.0,969,,250,,763,4.0,508,4.0
44,897,3.0,227,5.0,579,4.0,821,4.0,1688,3.0,1305,,59,,251,4.0,526,,1711,5.0
44,1361,5.0,725,,1430,,647,4.0,728,,1339,3.0,987,4.0,717,5.0,814,,415,4.0
11,1344,3.0,1473,5.0,1201,,994,5.0,292,,88,,168,2.0,1179,,1629,5.0,845,5.0
11,16,4.0,1489,,804,3.0,1368,4.0,280,5.0,1080,,441,4.0,970,3.0,1660,,1311,
26,1441,4.0,306,4.0,146,5.0,1123,4.0,1689,4.0,780,,1037,,365,,286,3.0,1278,
16,1536,3.0,384,,930,3.0,1220,5.0,917,,408,4.0,1738,2.0,490,1.0,763,,716,
44,704,,690,4.0,1507,,755,5.0,309,5.0,1413,,903,5.0,1303,5.0,1052,5.0,1054,4.0
129,1377,4.0,1682,5.0,1266,,1603,5.0,1044,5.0,70,,390,5.0,1415,5.0,1162,,955,
8,80,5.0,624,5.0,48,,497,4.0,739,2.0,759,4.0,1448,,122,4.0,1274,4.0,235,
16,1664,,1616,4.0,50,,883,3.0,1621,,1703,5.0,521,4.0,1273,,1099,4.0,1580,2.0
44,833,4.0,1380,3.0,132,4.0,789,4.0,234,4.0,987,4.0,1739,4.0,141,3.0,1454,3.0,1615,2.0
8,1489,,18,5.0,1044,4.0,5,,1430,4.0,1638,5.0,1499,,379,,846,5.0,607,5.0
44,816,3.0,786,,869,3.0,758,5.0,1511,,151,,1304,3.0,137,3.0,937,4.0,285,
11,386,,1587,5.0,467,4.0,164,,965,5.0,712,,841,,889,4.0,1353,5.0,106,5.0
44,1153,,1185,4.0,450,,643,,103,5.0,215,4.0,424,4.0,653,,1742,3.0,1327,5.0
44,756,3.0,740,,309,5.0,757,4.0,1559,3.0,408,,936,5.0,905,4.0,1065,,1372,
15,368,5.0,1187,4.0,86,,952,4.0,1401,,489,5.0,762,5.0,1675,,1564,4.0,191,
49,496,5.0,386,3.0,1202,5.0,659,,883,5.0,1333,4.0,6,3.0,106,5.0,619,5.0,1743,5.0
0,1744,,1616,4.0,577,,961,4.0,306,3.0,518,5.0,887,,1163,,607,1.0,223,4.0
11,193,4.0,1714,3.0,99,4.0,403,4.0,1252,,37,5.0,1238,,844,,126,3.0,782,
0,1586,5.0,1699,,20,3.0,933,,854,1.0,615,3.0,456,,328,,1372,4.0,78,1.0
81,1650,5.0,868,,180,,1732,4.0,1718,4.0,408,,633,5.0,220,,1100,4.0,526,5.0
106,1409,5.0,1170,4.0,1381,,1621,3.0,54,3.0,263,,697,3.0,1181,5.0,14,,79,
