item,user-1,rating-1,user-2,rating-2,user-3,rating-3
7,537,5.0,361,,462,3.0
220,435,,101,1.0,822,4.0
197,1680,2.0,84,3.0,1374,2.0
109,83,,520,4.0,575,4.0
51,916,,1533,5.0,1757,4.0
16,1090,,500,5.0,74,3.0
466,1637,3.0,424,,330,3.0
16,1430,,42,5.0,283,4.0
260,480,4.0,1606,5.0,430,
222,1153,5.0,1442,,251,3.0
19,83,3.0,1604,,459,4.0
125,1093,1.0,455,2.0,463,
223,1637,4.0,1559,,1240,4.0
40,1447,4.0,1687,1.0,171,
205,1235,5.0,694,,1175,4.0
44,1218,3.0,132,4.0,1305,
69,64,4.0,1,,359,5.0
23,434,5.0,869,5.0,987,5.0
94,1552,3.0,53,,1417,4.0
772,500,4.0,1241,2.0,1054,
8,703,5.0,1199,5.0,767,3.0
49,978,5.0,371,,1098,4.0
44,1377,5.0,1484,,254,4.0
430,192,2.0,565,,1341,3.0
321,1170,,967,4.0,1608,1.0
89,1169,3.0,260,4.0,1656,
126,1203,3.0,538,,107,2.0
15,459,5.0,1692,4.0,1069,5.0
202,1333,4.0,862,2.0,655,
15,1660,5.0,1548,5.0,319,5.0
16,992,4.0,979,4.0,430,
94,69,4.0,1194,4.0,623,
758,1687,1.0,471,5.0,1128,
266,612,,1160,4.0,506,4.0
688,1751,3.0,1694,3.0,223,
26,1076,4.0,197,4.0,1466,3.0
61,1491,,967,5.0,841,3.0
113,433,3.0,291,2.0,123,4.0
202,325,3.0,697,4.0,1245,
10,1496,,1099,5.0,1102,5.0
43,1014,5.0,1309,4.0,1743,
81,897,4.0,585,4.0,1663,4.0
39,52,4.0,502,,1563,4.0
128,352,5.0,1479,,863,4.0
188,632,5.0,1257,,351,4.0
108,619,4.0,845,,1565,5.0
201,1434,3.0,460,,639,3.0
404,853,3.0,1453,,1437,3.0
11,209,,1250,5.0,854,4.0
49,645,3.0,409,5.0,1406,5.0
23,1410,2.0,1193,,235,4.0
122,992,5.0,38,,358,5.0
193,1251,,90,5.0,1146,5.0
32,1248,,1049,2.0,1534,4.0
1,600,3.0,539,4.0,463,
44,1440,4.0,1529,,188,5.0
96,217,1.0,636,,62,4.0
106,567,4.0,571,,943,5.0
119,663,,696,4.0,1209,4.0
204,752,3.0,1443,,399,4.0
113,835,5.0,708,3.0,299,
223,1656,,314,2.0,863,3.0
208,369,,101,5.0,341,5.0
535,983,3.0,331,,1403,1.0
11,54,3.0,247,5.0,1500,
207,6,,1182,4.0,1630,3.0
503,568,4.0,972,,1038,4.0
152,613,,502,3.0,108,4.0
70,753,2.0,1442,,1421,5.0
49,934,,271,5.0,943,5.0
26,163,5.0,361,5.0,1567,5.0
277,403,1.0,1608,3.0,139,
81,231,3.0,44,5.0,1231,5.0
81,320,,726,3.0,358,3.0
190,338,,1354,4.0,269,4.0
356,471,3.0,184,3.0,600,
356,435,4.0,695,,846,1.0
706,451,4.0,343,,1242,4.0
15,325,5.0,966,,207,4.0
209,1553,,170,4.0,1103,2.0
86,1152,,530,3.0,1149,4.0
0,306,3.0,1513,4.0,571,4.0
352,1537,3.0,65,,101,2.0
15,449,,1445,5.0,1511,4.0
15,721,,280,4.0,298,4.0
23,481,,229,4.0,140,5.0
223,66,,532,4.0,1423,3.0
86,1384,4.0,760,3.0,1614,
153,1459,,859,1.0,1598,3.0
26,1207,4.0,183,3.0,619,4.0
44,962,5.0,58,5.0,1690,
105,1334,3.0,1703,,893,2.0
44,1280,4.0,386,,1638,3.0
1,1648,,87,4.0,607,4.0
146,386,4.0,600,3.0,1049,
92,977,3.0,427,,492,5.0
208,883,2.0,295,,519,4.0
132,632,3.0,424,3.0,1391,
92,1012,,453,4.0,936,4.0
219,1093,4.0,54,4.0,1087,
374,294,5.0,1383,,287,1.0
37,1715,4.0,765,4.0,511,
129,1606,5.0,7,,185,5.0
177,823,1.0,1546,3.0,1663,4.0
210,1328,,310,5.0,1722,4.0
180,464,,1554,5.0,1001,4.0
202,53,4.0,697,4.0,28,3.0
274,243,,1110,4.0,1544,4.0
281,16,3.0,1029,,726,3.0
358,1377,5.0,1425,5.0,1715,
119,471,4.0,521,4.0,1279,
212,789,,967,5.0,461,3.0
181,467,2.0,1241,3.0,765,
86,115,,1637,4.0,461,4.0
274,774,5.0,264,,1006,5.0
181,453,1.0,806,3.0,764,
134,813,,926,3.0,831,2.0
179,853,4.0,167,2.0,172,
535,723,,599,3.0,1374,3.0
161,434,4.0,520,3.0,602,2.0
343,0,,506,4.0,1020,3.0
81,514,,27,4.0,1564,4.0
129,258,5.0,84,,965,5.0
109,1189,4.0,1500,,623,5.0
23,17,5.0,664,5.0,1550,
144,1713,,1144,2.0,815,3.0
119,1122,2.0,985,4.0,492,
54,1747,4.0,357,5.0,941,
44,961,4.0,325,4.0,267,
62,1268,,26,5.0,1599,4.0
149,757,,1544,4.0,939,3.0
26,880,2.0,1254,5.0,762,
471,772,4.0,602,1.0,1566,
164,404,4.0,840,3.0,893,
135,391,5.0,1399,3.0,39,1.0
16,1478,4.0,650,5.0,782,
86,806,2.0,986,4.0,1551,2.0
278,368,4.0,1543,3.0,30,
15,1578,4.0,635,3.0,78,4.0
101,1410,4.0,1735,,1032,5.0
23,1,3.0,289,5.0,966,
136,1078,1.0,1159,,1054,2.0
223,1344,4.0,146,3.0,504,
192,453,3.0,1413,,1598,3.0
206,1360,,1667,4.0,471,3.0
377,211,3.0,1531,,1647,3.0
49,80,,1607,4.0,876,4.0
127,737,,1554,5.0,1250,3.0
177,1249,,280,5.0,1422,4.0
297,405,5.0,1642,4.0,1691,
44,796,5.0,972,4.0,1309,
229,19,4.0,813,,78,4.0
574,480,4.0,52,3.0,1162,
177,1093,,585,4.0,587,1.0
11,35,,650,5.0,1020,4.0
388,244,4.0,1321,,617,1.0
86,821,4.0,27,,31,5.0
127,146,4.0,216,,1161,5.0
416,483,3.0,856,,555,2.0
185,980,5.0,795,4.0,1598,
97,1092,5.0,696,,875,4.0
69,867,,1400,4.0,954,5.0
22,1026,4.0,218,2.0,47,3.0
62,1344,5.0,1058,4.0,1726,5.0
145,227,4.0,792,4.0,265,
26,51,4.0,1093,3.0,1004,4.0
296,977,3.0,1641,,585,3.0
228,1041,3.0,881,,271,4.0
222,288,3.0,1326,,1006,4.0
16,1041,4.0,1531,3.0,76,5.0
97,602,2.0,1595,3.0,669,
181,176,3.0,34,2.0,1702,
11,840,4.0,648,,1242,5.0
197,198,3.0,1287,,42,5.0
227,806,2.0,1437,1.0,1278,
81,146,3.0,826,,1662,5.0
85,466,,311,4.0,1453,5.0
535,692,,1654,4.0,269,3.0
68,119,5.0,1419,,1276,3.0
140,1233,,481,3.0,217,2.0
22,961,3.0,1079,,429,2.0
73,1428,5.0,167,4.0,1034,
62,370,,850,5.0,1494,4.0
149,277,4.0,550,3.0,566,5.0
153,1600,3.0,674,,334,2.0
202,1603,4.0,1463,4.0,671,
288,16,4.0,520,4.0,1356,
513,512,,71,1.0,1256,3.0
43,564,5.0,868,,648,5.0
174,167,4.0,775,,1084,3.0
8,504,3.0,394,,269,5.0
105,321,4.0,1634,,331,3.0
200,792,3.0,1049,3.0,777,
8,643,5.0,1406,4.0,1455,4.0
293,466,,263,3.0,988,1.0
69,1010,4.0,564,,281,5.0
50,851,4.0,1475,5.0,1246,4.0
46,276,5.0,1700,,217,3.0
76,709,,1049,4.0,251,4.0
307,434,,1398,3.0,143,3.0
129,802,5.0,1412,5.0,139,
287,1398,4.0,695,,1417,3.0
172,880,,803,5.0,254,2.0
71,865,,1652,5.0,1580,5.0
377,1201,,555,4.0,1660,5.0
26,1250,3.0,101,5.0,1286,
27,1333,4.0,1194,5.0,826,
16,192,4.0,665,,811,2.0
183,1042,3.0,357,5.0,1271,
452,615,3.0,1480,3.0,367,
16,1234,,875,4.0,365,5.0
208,678,,1606,5.0,1463,4.0
183,1541,4.0,1288,,1071,5.0
37,1331,,790,5.0,966,5.0
318,1718,,1224,5.0,623,2.0
106,1602,3.0,1027,4.0,470,
404,770,,822,3.0,167,3.0
149,1025,4.0,1035,,316,5.0
25,421,,1164,3.0,1199,3.0
8,961,5.0,1601,1.0,441,
466,176,2.0,596,,166,2.0
33,1732,4.0,230,,1692,5.0
43,337,4.0,872,,473,5.0
223,865,4.0,797,4.0,351,
190,246,4.0,169,4.0,590,
144,1201,5.0,1268,,1318,3.0
310,1392,5.0,834,,107,5.0
26,231,5.0,123,5.0,1262,
128,738,5.0,1314,4.0,452,
190,1670,4.0,1705,4.0,489,5.0
24,1680,2.0,1462,,1544,4.0
225,20,5.0,933,5.0,568,
149,626,3.0,790,,1694,4.0
26,651,5.0,1245,5.0,1694,5.0
63,676,4.0,406,5.0,11,
174,842,2.0,174,4.0,1086,
119,1649,5.0,819,5.0,479,
37,790,5.0,1208,,1049,5.0
268,865,5.0,405,3.0,455,
51,992,5.0,290,5.0,707,
293,982,,1688,4.0,380,5.0
81,1634,5.0,1044,,1693,3.0
492,1314,5.0,373,,461,5.0
33,883,2.0,235,5.0,461,4.0
76,1745,,122,5.0,1530,5.0
0,336,4.0,560,4.0,559,
140,1568,2.0,1495,5.0,1533,
9,0,3.0,406,4.0,1118,
146,337,3.0,1265,3.0,514,
48,86,5.0,1259,5.0,1149,
23,946,5.0,1461,,175,5.0
11,16,4.0,308,5.0,682,
23,1099,4.0,1468,2.0,1727,
8,753,4.0,1094,3.0,58,
42,8,4.0,10,,206,5.0
63,1256,4.0,186,4.0,1756,
16,337,2.0,6,4.0,1422,
113,244,3.0,1591,2.0,411,4.0
9,900,,502,2.0,1099,3.0
43,856,5.0,61,4.0,559,
377,513,4.0,438,,1144,2.0
193,19,5.0,1029,,170,4.0
21,1748,5.0,922,2.0,1100,
192,179,,212,5.0,405,1.0
208,372,4.0,507,,1756,3.0
140,97,2.0,1236,,293,3.0
481,1538,,857,3.0,682,5.0
61,466,,1395,4.0,1723,4.0
26,1080,,1340,5.0,509,4.0
11,982,5.0,1110,5.0,494,3.0
16,609,3.0,705,4.0,866,3.0
0,1585,,405,3.0,133,3.0
355,912,2.0,1237,,280,3.0
197,913,2.0,1107,3.0,436,
8,546,1.0,1274,4.0,1531,2.0
499,1410,3.0,1112,5.0,1214,
97,1312,,1203,3.0,1194,3.0
54,937,2.0,970,5.0,252,
199,1027,,1176,4.0,78,2.0
113,616,4.0,1642,3.0,398,
222,1064,1.0,251,3.0,989,
37,20,5.0,56,,1034,5.0
680,1169,4.0,622,4.0,1199,
532,660,2.0,919,5.0,89,
352,1169,4.0,20,5.0,618,
73,393,,1273,5.0,1182,4.0
389,17,,20,3.0,1047,4.0
70,3,3.0,358,,185,3.0
4,468,2.0,314,,1564,1.0
393,501,,101,3.0,411,3.0
85,483,4.0,1721,4.0,1165,
314,112,,1674,4.0,1228,3.0
128,1507,5.0,10,5.0,701,
223,1012,,1364,4.0,713,3.0
216,1617,,709,3.0,1357,3.0
145,1334,4.0,1096,4.0,140,
197,1032,3.0,1723,,429,4.0
91,356,3.0,650,,411,3.0
483,1712,,1418,3.0,1484,2.0
26,1746,,1686,4.0,828,4.0
24,1563,3.0,844,2.0,877,1.0
19,419,,692,3.0,681,4.0
375,867,,453,4.0,1706,5.0
190,1400,,1593,3.0,573,5.0
46,1697,,1428,4.0,967,5.0
389,822,3.0,71,5.0,766,
244,321,2.0,690,3.0,1164,
269,962,,949,3.0,859,1.0
141,931,,293,3.0,1577,5.0
219,20,,453,3.0,454,5.0
200,20,5.0,397,3.0,719,
1,419,2.0,216,3.0,861,
19,740,3.0,1111,4.0,103,
228,917,2.0,1659,5.0,1245,
24,833,,1745,4.0,806,2.0
11,320,,1318,5.0,566,4.0
113,1520,4.0,1251,,271,2.0
81,1633,,439,4.0,1256,4.0
379,353,5.0,1249,3.0,947,5.0
201,1313,4.0,917,4.0,1119,
49,1621,,40,5.0,1131,3.0
480,1217,4.0,227,3.0,588,
11,819,3.0,631,5.0,697,3.0
274,466,4.0,1589,,415,2.0
561,861,1.0,1038,4.0,223,
44,48,,1698,3.0,1750,3.0
7,756,,1494,3.0,1261,4.0
129,325,,1079,4.0,1177,5.0
223,20,4.0,552,,1692,4.0
38,290,5.0,101,4.0,491,
222,423,3.0,1306,,1327,5.0
0,1641,,731,2.0,908,2.0
209,402,,1205,4.0,638,1.0
113,899,,549,4.0,651,3.0
8,850,,210,4.0,332,4.0
0,1281,,1253,4.0,332,1.0
210,1555,,1654,3.0,278,5.0
26,1424,5.0,594,,702,5.0
129,52,4.0,1270,3.0,1356,5.0
377,1136,2.0,1379,,783,2.0
473,227,1.0,858,,1564,2.0
222,1712,4.0,160,,117,2.0
16,35,,634,5.0,1518,2.0
164,1082,3.0,1019,4.0,188,
208,435,3.0,212,5.0,1076,
43,80,3.0,1555,,1383,4.0
276,1331,,468,3.0,1135,4.0
61,144,,996,4.0,1359,5.0
129,1073,3.0,1301,5.0,719,
798,1537,2.0,804,,1144,3.0
334,1458,,1603,4.0,1531,4.0
113,741,3.0,325,4.0,680,
38,898,,422,5.0,607,5.0
436,790,,999,5.0,903,5.0
516,1600,3.0,1748,,602,3.0
127,332,2.0,461,3.0,1565,5.0
354,20,5.0,751,5.0,479,
0,243,4.0,100,2.0,1447,
314,645,3.0,108,,607,4.0
16,243,5.0,1444,4.0,118,
54,770,5.0,1622,,713,3.0
216,1065,,841,5.0,1514,4.0
222,20,5.0,918,,1032,3.0
68,420,5.0,872,,280,4.0
135,197,2.0,86,2.0,1289,
377,1184,,276,3.0,871,5.0
31,1012,4.0,1064,,1182,4.0
1,1057,3.0,187,,604,4.0
26,1616,2.0,1026,4.0,925,5.0
75,874,3.0,747,,1727,4.0
105,485,1.0,1400,,988,1.0
202,1218,2.0,714,,591,3.0
157,1364,5.0,1006,5.0,847,
119,327,,1065,4.0,1020,4.0
208,1719,,186,5.0,1051,3.0
76,1093,4.0,153,,425,3.0
119,962,5.0,1719,,1179,5.0
143,1106,2.0,345,3.0,1002,
16,1138,4.0,1555,,281,3.0
16,1141,,1093,4.0,1102,4.0
193,1141,,1433,4.0,158,3.0
397,162,3.0,1539,,406,4.0
69,1434,5.0,668,,1757,3.0
251,1186,5.0,1099,,411,4.0
1,1201,,172,5.0,831,5.0
4,1047,3.0,1642,4.0,1711,
81,1093,5.0,1548,,990,4.0
255,1218,2.0,1195,3.0,783,4.0
228,354,4.0,1495,3.0,74,
106,1730,3.0,1074,,974,4.0
274,501,,460,5.0,1341,5.0
321,1698,4.0,1291,,125,2.0
146,352,,228,3.0,330,4.0
59,1093,3.0,1480,4.0,699,
26,1425,4.0,421,,423,3.0
132,1609,3.0,106,2.0,1518,
63,419,3.0,566,3.0,1515,
199,594,3.0,327,,744,4.0
44,611,4.0,1210,4.0,1371,4.0
200,212,3.0,1240,,364,5.0
296,1536,5.0,1606,5.0,351,4.0
141,576,3.0,101,2.0,734,
188,790,5.0,1609,4.0,1484,
8,64,5.0,1664,3.0,654,
221,1554,3.0,1242,,1565,3.0
135,288,4.0,109,4.0,159,
64,1090,,1651,3.0,101,2.0
27,1354,3.0,1754,5.0,796,
42,692,4.0,101,3.0,967,4.0
16,1174,4.0,1369,,927,3.0
196,1460,3.0,952,,783,1.0
51,224,,887,3.0,939,5.0
69,999,5.0,393,,1466,4.0
71,759,3.0,475,,1567,5.0
535,345,,571,4.0,60,4.0
268,834,2.0,226,3.0,738,
8,321,,29,5.0,607,5.0
357,166,4.0,280,3.0,1626,
128,914,3.0,823,,1278,4.0
41,1043,,405,2.0,972,2.0
15,482,,1398,5.0,1048,4.0
146,163,3.0,75,,236,3.0
81,1128,5.0,923,,1629,4.0
209,469,,1048,4.0,524,3.0
10,1377,4.0,1697,,1399,3.0
24,1541,,1607,2.0,602,1.0
43,1745,3.0,1094,5.0,523,
7,723,,755,4.0,1752,5.0
143,1747,4.0,1238,2.0,1094,4.0
774,1136,2.0,1242,4.0,15,
229,211,,186,5.0,270,5.0
33,163,4.0,1063,,1292,5.0
155,694,,1020,4.0,717,5.0
61,1344,5.0,651,5.0,539,
129,50,,615,5.0,1596,5.0
23,1296,4.0,1488,5.0,279,5.0
10,480,4.0,585,4.0,1629,
36,577,,1241,4.0,686,4.0
129,1651,5.0,1044,5.0,1450,5.0
54,711,5.0,377,,618,3.0
129,1674,5.0,1036,5.0,767,
8,739,2.0,666,4.0,1308,
71,1334,4.0,583,,1711,4.0
183,932,5.0,456,2.0,602,
33,962,5.0,1363,,188,4.0
152,339,2.0,1236,,303,4.0
26,1361,,1235,3.0,1692,5.0
51,357,5.0,938,,539,5.0
1,357,3.0,159,3.0,1551,
124,1635,5.0,1301,2.0,1562,
92,1328,,1013,4.0,1658,3.0
42,1056,,547,3.0,1685,5.0
81,18,4.0,713,4.0,1134,
127,1110,4.0,663,,696,4.0
24,1250,3.0,1461,,170,4.0
49,419,4.0,219,3.0,157,4.0
383,913,2.0,1137,,1100,2.0
39,1138,,1177,2.0,441,4.0
69,1716,1.0,1433,5.0,219,
51,321,5.0,954,,1309,5.0
135,761,4.0,556,,831,4.0
190,999,3.0,297,,1593,3.0
257,1092,2.0,1193,4.0,1311,
81,1028,5.0,1657,,573,4.0
81,706,5.0,614,,831,4.0
209,1250,4.0,796,3.0,223,
111,772,5.0,1239,5.0,553,
170,497,,471,4.0,1065,5.0
54,465,3.0,1747,4.0,1064,
54,177,3.0,408,,1273,5.0
46,532,4.0,717,5.0,671,
11,928,,690,4.0,831,4.0
152,294,5.0,1581,3.0,1485,
19,1368,,1499,2.0,59,4.0
148,672,,459,2.0,830,4.0
200,849,,1158,5.0,1468,4.0
44,1427,,101,4.0,1066,2.0
40,594,5.0,965,4.0,636,
11,1223,5.0,1162,5.0,491,5.0
10,1376,,468,3.0,901,4.0
246,688,,576,5.0,1637,4.0
181,326,5.0,54,3.0,589,
183,1460,4.0,52,,1580,2.0
255,854,3.0,366,,479,3.0
1,643,4.0,119,,300,5.0
1,1334,,1128,4.0,1561,4.0
50,258,4.0,794,,1342,1.0
11,1266,4.0,996,4.0,1141,
146,1088,,1684,3.0,351,3.0
76,1296,5.0,451,,1530,5.0
1,643,4.0,616,,125,3.0
494,1553,1.0,1329,4.0,91,
112,951,,106,2.0,859,4.0
45,1191,,872,5.0,1066,2.0
7,772,5.0,1687,1.0,715,
21,982,5.0,455,,397,2.0
128,498,4.0,1149,4.0,1310,
181,256,,755,2.0,1341,2.0
274,8,,489,2.0,1580,5.0
462,1024,5.0,793,5.0,860,
207,482,,115,3.0,820,5.0
44,406,5.0,744,5.0,1546,
64,1218,,834,3.0,387,4.0
321,1603,4.0,1638,1.0,333,2.0
49,1266,,102,5.0,919,4.0
2,699,,1421,5.0,1310,3.0
141,435,3.0,582,,1310,3.0
100,321,2.0,460,,1660,2.0
226,18,4.0,343,,1085,5.0
49,1443,,1400,5.0,540,4.0
26,1719,,618,2.0,271,5.0
43,531,,1083,5.0,1564,3.0
452,1184,3.0,1079,3.0,921,
49,1008,,102,5.0,1503,5.0
44,913,3.0,620,,943,5.0
76,2,5.0,372,,623,4.0
44,1682,4.0,1172,3.0,393,
19,773,2.0,221,4.0,655,
42,488,,1099,5.0,107,4.0
49,1685,5.0,999,5.0,1516,
375,1127,,1399,4.0,1518,5.0
129,1744,,965,5.0,1324,5.0
177,864,,1708,5.0,1566,5.0
85,1077,4.0,1275,,1500,3.0
33,356,4.0,1038,3.0,1743,5.0
219,1552,4.0,1682,3.0,605,
32,370,,646,5.0,568,5.0
487,645,3.0,749,,1006,4.0
149,1170,4.0,293,,86,4.0
560,913,3.0,293,3.0,88,
38,80,,532,3.0,1388,4.0
462,1093,3.0,311,4.0,618,
8,962,4.0,281,5.0,1417,5.0
107,1563,4.0,685,,751,4.0
278,37,5.0,727,4.0,827,
73,227,5.0,405,2.0,105,
377,663,,217,4.0,623,5.0
208,1696,4.0,147,,1751,3.0
85,496,,1658,4.0,717,5.0
127,500,4.0,1175,,283,5.0
255,1084,4.0,1100,,1071,4.0
230,833,3.0,711,4.0,1119,
15,293,4.0,685,,1757,4.0
48,262,5.0,1564,4.0,1630,
105,1492,5.0,967,2.0,715,
143,145,,1094,4.0,1567,1.0
144,996,,23,2.0,585,3.0
197,1426,3.0,1254,4.0,330,
42,314,3.0,1628,,924,4.0
190,723,,980,5.0,197,3.0
579,218,3.0,1374,2.0,111,
23,1569,,1490,4.0,1339,5.0
181,1603,4.0,1638,3.0,156,
44,340,,149,5.0,1295,4.0
109,1072,5.0,567,4.0,842,3.0
379,1320,3.0,827,,1581,4.0
130,738,5.0,1334,4.0,1325,
169,228,2.0,1254,4.0,1672,
661,309,3.0,839,4.0,623,4.0
81,547,5.0,1621,5.0,1623,
149,1364,4.0,12,,1327,5.0
892,595,,254,2.0,959,5.0
23,304,,1156,5.0,1103,5.0
105,293,4.0,494,,926,5.0
23,146,5.0,581,,1436,3.0
161,1489,,325,2.0,1514,3.0
291,312,,280,4.0,1210,3.0
85,1104,,568,2.0,1740,4.0
145,1634,4.0,1746,4.0,812,
11,765,4.0,990,,894,5.0
177,123,4.0,1563,5.0,1276,4.0
102,1628,,334,5.0,1358,4.0
61,260,,1126,4.0,326,4.0
27,228,,260,4.0,920,4.0
75,1491,,1254,4.0,1727,4.0
16,112,3.0,1049,4.0,1742,
16,609,3.0,532,3.0,760,5.0
220,1730,4.0,1596,,1580,4.0
109,1747,5.0,1241,4.0,380,
160,915,1.0,905,,603,5.0
15,1331,,1702,5.0,459,5.0
199,1092,5.0,1399,,747,4.0
444,564,,1717,2.0,622,4.0
208,550,4.0,745,,249,4.0
44,134,4.0,442,,286,3.0
149,1344,,1002,4.0,1084,4.0
402,1539,4.0,822,3.0,1050,
69,1682,5.0,1271,,1400,4.0
105,518,4.0,168,,1071,4.0
86,1014,5.0,734,3.0,1694,4.0
42,992,4.0,544,,1170,3.0
209,1066,3.0,219,3.0,590,
127,240,,434,3.0,925,5.0
50,933,,1637,5.0,623,2.0
49,272,,730,4.0,347,4.0
113,817,5.0,356,,200,3.0
26,1057,4.0,871,,411,5.0
11,1508,,998,3.0,431,4.0
43,404,,263,5.0,47,4.0
81,1448,5.0,488,4.0,1469,5.0
109,892,5.0,524,3.0,799,
16,306,4.0,1682,4.0,255,
44,691,3.0,1181,5.0,862,
44,950,,1196,4.0,1599,4.0
99,1024,3.0,1490,,62,2.0
125,327,,840,4.0,605,3.0
11,1651,4.0,1144,,1661,4.0
145,595,,1651,5.0,1183,5.0
61,820,,750,3.0,1183,5.0
127,755,5.0,1737,4.0,1181,5.0
200,326,5.0,1642,3.0,735,
26,1208,5.0,1401,,1292,4.0
180,1605,,926,4.0,735,3.0
430,945,,513,4.0,452,4.0
208,1253,3.0,534,,599,4.0
287,291,2.0,38,,759,2.0
81,1380,4.0,1579,4.0,1308,
219,226,,835,5.0,676,5.0
33,499,,1284,2.0,517,2.0
0,163,3.0,425,,63,4.0
15,912,3.0,930,,1732,3.0
97,368,,647,4.0,221,4.0
205,722,4.0,1283,,472,2.0
177,625,2.0,1154,4.0,501,
11,967,5.0,1708,4.0,1566,
273,705,,405,1.0,1301,1.0
525,661,,453,3.0,110,1.0
1,1302,4.0,502,4.0,281,4.0
177,1314,3.0,1754,,1326,4.0
43,1557,4.0,1287,5.0,572,2.0
43,768,5.0,18,3.0,1106,5.0
377,545,3.0,1010,3.0,1352,
273,401,,454,4.0,1437,2.0
81,1076,5.0,104,4.0,1593,
208,161,4.0,674,5.0,879,
44,615,5.0,1146,4.0,1196,4.0
208,1536,5.0,1153,5.0,423,
145,1553,,1708,3.0,975,4.0
343,323,3.0,212,,1622,3.0
16,834,5.0,760,5.0,909,5.0
8,1750,3.0,1098,5.0,1534,
153,293,2.0,622,3.0,1199,
169,355,,644,5.0,298,4.0
310,1395,5.0,1351,,985,5.0
8,744,5.0,297,5.0,1342,
157,688,,294,5.0,486,2.0
439,1632,3.0,1621,3.0,491,
389,1472,,290,4.0,138,4.0
26,309,5.0,296,5.0,909,
11,451,2.0,1623,,1103,4.0
354,1474,4.0,244,,461,4.0
426,1066,5.0,1338,4.0,187,
180,263,5.0,1162,4.0,1070,3.0
222,1676,,1757,4.0,1503,3.0
49,322,4.0,136,4.0,542,2.0
568,1314,4.0,550,,1565,3.0
589,741,,453,3.0,607,4.0
146,306,3.0,484,3.0,540,
15,538,,780,5.0,397,5.0
16,1600,5.0,1607,3.0,698,
15,208,5.0,908,,206,5.0
144,929,4.0,855,,109,3.0
43,1234,3.0,1512,5.0,703,
532,37,,376,5.0,1096,2.0
73,1440,4.0,1093,4.0,1246,
99,1056,5.0,1602,3.0,1528,
238,1026,4.0,1490,4.0,117,
26,843,5.0,588,4.0,239,4.0
230,1603,5.0,500,4.0,172,4.0
111,448,,881,4.0,34,3.0
1,8,4.0,953,,1499,4.0
277,193,,1364,3.0,280,1.0
246,113,5.0,1301,4.0,158,
30,1664,5.0,406,4.0,267,
18,672,5.0,450,,105,2.0
357,1334,,280,3.0,1196,4.0
337,1697,,136,3.0,1181,2.0
16,1536,3.0,1268,,298,4.0
8,372,5.0,70,,1146,5.0
127,489,5.0,314,,107,3.0
208,1489,,434,4.0,894,5.0
49,916,,804,4.0,185,3.0
298,705,2.0,1155,,198,3.0
219,352,5.0,1738,3.0,172,
16,1680,2.0,585,4.0,1725,
238,258,4.0,125,5.0,909,5.0
49,1,,580,4.0,623,4.0
177,597,5.0,1625,,1071,5.0
54,466,,438,4.0,221,5.0
26,966,5.0,459,4.0,1084,
382,1265,,324,2.0,1708,3.0
21,1378,5.0,243,,1317,3.0
19,706,5.0,820,4.0,303,3.0
197,1440,3.0,1129,,76,4.0
1,656,4.0,905,4.0,1023,5.0
16,161,,1653,3.0,233,4.0
127,540,4.0,45,,159,4.0
274,1312,,1556,5.0,29,4.0
49,697,4.0,1100,4.0,351,4.0
606,1351,4.0,680,5.0,1163,
375,210,,1179,5.0,972,4.0
293,1666,,1044,2.0,967,4.0
111,1301,3.0,1687,1.0,425,
1,1381,5.0,1593,,1070,3.0
149,1125,5.0,1421,4.0,877,
200,84,5.0,382,5.0,799,
76,353,5.0,119,,1694,4.0
214,183,4.0,1162,,542,4.0
8,676,4.0,1111,,1327,5.0
462,1349,,1301,3.0,281,4.0
185,1554,3.0,1539,4.0,1578,3.0
177,192,5.0,311,5.0,765,
95,971,,107,3.0,1006,5.0
109,192,,1458,5.0,290,5.0
32,290,5.0,98,,1407,5.0
8,772,4.0,293,5.0,535,4.0
92,1619,4.0,983,2.0,124,5.0
15,1251,5.0,469,,1111,4.0
105,1652,4.0,1688,3.0,1369,
16,1111,3.0,1049,4.0,426,
129,419,5.0,329,,10,5.0
113,852,5.0,618,3.0,143,3.0
288,1315,4.0,1113,4.0,409,
503,612,,747,4.0,191,4.0
11,292,,37,5.0,141,5.0
43,498,,949,5.0,1083,5.0
64,384,2.0,1367,3.0,1564,1.0
292,812,,1006,5.0,63,5.0
426,1397,5.0,1577,,844,4.0
200,311,4.0,456,3.0,1212,
15,1651,5.0,502,3.0,1068,
178,1025,3.0,1635,,311,3.0
15,626,3.0,355,5.0,965,
43,748,4.0,1293,3.0,1470,5.0
255,84,4.0,20,5.0,75,4.0
11,883,4.0,374,4.0,472,3.0
385,812,,1421,3.0,974,5.0
16,1189,4.0,858,4.0,347,
119,177,4.0,1105,,1470,4.0
246,547,,1034,5.0,1164,4.0
208,513,5.0,535,4.0,1198,
134,324,3.0,901,4.0,1199,
44,1379,5.0,152,,1213,3.0
114,576,3.0,1500,,271,1.0
193,1267,,648,5.0,1017,5.0
33,1189,3.0,1254,4.0,1371,
166,80,,167,4.0,713,3.0
471,451,1.0,1221,,167,4.0
85,1191,,136,4.0,424,4.0
73,50,,330,4.0,717,4.0
26,1333,5.0,1687,4.0,1258,
15,1282,4.0,547,5.0,843,
76,450,,1732,3.0,874,4.0
