item,user-1,rating-1,user-2,rating-2,user-3,rating-3,user-4,rating-4,user-5,rating-5,user-6,rating-6,user-7,rating-7,user-8,rating-8
26,1329,5.0,930,,1733,5.0,1655,,1224,4.0,747,4.0,236,5.0,781,
208,1156,,1205,5.0,389,,1110,4.0,1750,5.0,8,4.0,153,4.0,783,
42,17,4.0,593,,1746,3.0,1203,3.0,918,,520,3.0,1357,,1070,4.0
11,1504,,161,4.0,305,3.0,1332,,1738,,1389,3.0,1101,5.0,877,4.0
38,1282,2.0,406,5.0,1319,,263,3.0,1341,3.0,1726,,110,,159,2.0
15,304,2.0,321,4.0,659,5.0,740,5.0,1079,,1400,5.0,154,,846,3.0
16,1056,3.0,1329,,212,5.0,631,3.0,1367,4.0,1245,,429,5.0,254,3.0
11,293,4.0,805,,1557,5.0,789,5.0,967,5.0,1082,,156,,1583,4.0
16,817,3.0,181,,1479,3.0,1323,4.0,859,5.0,1292,4.0,1340,,1167,5.0
119,1090,3.0,146,4.0,1188,,453,4.0,1239,4.0,1000,,1242,,1356,4.0
26,500,1.0,358,5.0,359,5.0,1544,,1416,,1242,4.0,397,4.0,174,5.0
183,1428,4.0,932,5.0,1492,,1004,4.0,780,,717,4.0,1325,,1679,4.0
44,1728,5.0,289,,388,,1273,,1611,4.0,699,5.0,286,3.0,174,5.0
85,177,,1538,,531,4.0,187,4.0,670,,1503,4.0,351,5.0,207,5.0
26,822,4.0,583,,232,,1594,4.0,667,,1660,4.0,845,4.0,863,5.0
26,1057,4.0,1122,2.0,1651,4.0,501,,1400,4.0,616,,1674,,1004,4.0
208,132,4.0,180,,1188,3.0,1415,5.0,1095,4.0,1049,,810,,942,4.0
238,1345,,1603,5.0,1139,,1235,4.0,20,,494,4.0,1071,4.0,1103,5.0
16,1235,4.0,1571,,1427,,597,4.0,1606,4.0,331,5.0,13,2.0,1198,4.0
86,321,4.0,658,4.0,1333,4.0,567,3.0,1463,,680,4.0,1513,,235,
16,304,4.0,1443,3.0,1637,3.0,630,,1062,,105,,313,3.0,1420,4.0
23,1552,1.0,1075,5.0,1012,5.0,166,5.0,199,,636,3.0,556,5.0,605,4.0
81,1265,,451,3.0,740,,1686,5.0,262,5.0,1513,,857,5.0,847,5.0
16,1536,3.0,1714,4.0,1522,,1302,5.0,1128,4.0,184,,91,,1052,4.0
269,880,,306,1.0,1508,,1001,3.0,585,3.0,892,4.0,429,3.0,62,
23,1472,,1057,3.0,498,4.0,675,4.0,931,,1651,5.0,533,,1494,5.0
83,864,5.0,1060,,662,,153,4.0,409,4.0,1658,4.0,620,2.0,623,2.0
43,1072,5.0,0,,1361,,562,,1110,5.0,1671,1.0,953,4.0,251,4.0
26,323,4.0,532,5.0,1540,,137,5.0,44,,540,3.0,1470,4.0,15,
8,656,,100,5.0,1588,5.0,805,,1016,5.0,1434,5.0,1501,,686,5.0
379,35,,741,5.0,1623,,1703,2.0,169,3.0,1291,4.0,1212,,1661,3.0
16,1312,,817,3.0,882,4.0,1095,,489,4.0,314,3.0,1581,4.0,589,
23,1712,5.0,1588,3.0,405,3.0,1494,5.0,377,,1353,,362,5.0,699,
26,785,4.0,146,5.0,1315,,1108,,1400,4.0,104,,1276,4.0,1357,5.0
537,880,,657,,117,,1190,4.0,251,3.0,1643,3.0,572,4.0,607,2.0
208,945,,101,5.0,582,,1334,3.0,697,4.0,1083,,1564,3.0,63,3.0
81,1424,5.0,1361,,228,4.0,1157,5.0,1433,5.0,1354,4.0,1310,,46,
51,1636,,359,5.0,633,5.0,1129,5.0,218,3.0,590,4.0,270,,271,4.0
43,401,,934,,1014,5.0,1592,,427,4.0,76,5.0,924,4.0,351,5.0
11,1361,5.0,321,4.0,1634,4.0,230,4.0,1047,5.0,138,4.0,987,5.0,1134,
49,736,4.0,1248,,1664,5.0,114,,1587,4.0,1017,5.0,1676,3.0,573,3.0
354,33,,579,5.0,259,3.0,596,4.0,1078,,1591,4.0,1703,3.0,651,
81,448,5.0,49,,1123,4.0,295,,1752,,682,5.0,1499,4.0,734,4.0
16,769,4.0,945,,744,4.0,875,4.0,526,4.0,1742,,734,3.0,542,3.0
44,1457,,403,,694,4.0,217,2.0,1418,4.0,554,,1180,5.0,415,4.0
15,1267,,1222,3.0,1510,4.0,1146,5.0,1211,,508,5.0,1532,,926,5.0
11,1716,,52,5.0,1398,5.0,1015,,1191,,1544,5.0,377,4.0,171,4.0
16,1489,2.0,51,3.0,851,,1608,4.0,1306,,171,3.0,1244,1.0,1742,
190,1600,3.0,241,,1574,,1030,5.0,1112,4.0,1372,,1182,4.0,958,3.0
26,835,4.0,1332,,489,5.0,1146,,301,,1421,5.0,1117,4.0,62,4.0
11,1712,5.0,609,5.0,1570,,1364,3.0,1748,5.0,728,,552,4.0,843,5.0
193,608,,1056,,1030,5.0,1561,4.0,1580,,141,4.0,797,4.0,974,5.0
8,160,5.0,1493,,1301,,167,4.0,1240,5.0,1403,,1691,5.0,796,5.0
149,246,5.0,840,4.0,922,4.0,939,3.0,1307,5.0,332,3.0,398,,1615,
43,1588,5.0,1096,5.0,1512,5.0,1098,,122,4.0,27,,1483,,1070,5.0
193,272,,0,,1680,4.0,994,5.0,1510,,1239,4.0,365,5.0,255,5.0
11,880,5.0,1651,4.0,1172,3.0,6,,1129,4.0,266,,316,4.0,1580,5.0
274,97,,897,3.0,322,3.0,1205,4.0,534,5.0,1638,4.0,1677,,623,4.0
49,1473,5.0,1298,,1538,,661,,1653,3.0,389,4.0,1179,5.0,1006,5.0
11,1027,5.0,500,5.0,309,5.0,791,5.0,1528,,538,5.0,1230,,558,3.0
83,592,,1188,,309,4.0,246,,1592,4.0,780,5.0,1343,4.0,1391,5.0
43,176,,752,,1429,5.0,262,4.0,744,5.0,1484,,61,4.0,190,3.0
69,1488,,16,,721,,434,2.0,99,4.0,1597,5.0,1342,5.0,1647,4.0
149,1152,,49,3.0,772,3.0,822,3.0,1399,,425,,1102,3.0,831,5.0
43,1408,5.0,739,,244,3.0,1479,4.0,777,,1594,4.0,1149,4.0,301,
81,259,,614,,1063,,1128,5.0,154,4.0,1675,4.0,1612,5.0,894,3.0
81,1156,,666,5.0,603,4.0,1531,4.0,110,,1038,,430,4.0,31,5.0
129,1616,,736,,560,4.0,275,,743,4.0,1048,5.0,952,4.0,218,5.0
23,1168,5.0,806,3.0,1142,5.0,262,5.0,823,3.0,488,,1337,,1129,5.0
129,849,3.0,1492,5.0,916,,407,,888,5.0,1112,3.0,1001,3.0,927,5.0
23,1170,5.0,228,3.0,1669,5.0,1542,4.0,1079,,1757,5.0,767,,655,4.0
8,464,,1056,3.0,1303,4.0,871,,136,5.0,1577,5.0,10,,1726,5.0
208,1539,5.0,83,4.0,1751,3.0,1192,,1707,5.0,1723,,333,4.0,1310,4.0
1,1601,,804,3.0,980,,521,4.0,732,4.0,1468,,364,4.0,958,3.0
149,80,5.0,865,5.0,1329,4.0,1298,,1299,4.0,1364,4.0,1620,,1239,
8,1296,,625,3.0,674,,1334,5.0,505,5.0,283,5.0,1612,,1375,3.0
11,51,,229,4.0,1241,4.0,698,,1755,,828,4.0,174,4.0,623,2.0
16,448,3.0,1249,5.0,785,,1734,,1691,4.0,28,,317,4.0,591,4.0
62,592,5.0,1314,5.0,467,3.0,166,,1416,,905,5.0,186,5.0,861,
1,992,4.0,560,4.0,231,,1017,4.0,1609,5.0,411,4.0,620,,1517,
223,960,,945,,130,4.0,1603,3.0,1747,4.0,356,4.0,1044,,955,5.0
16,417,2.0,690,,1060,5.0,1172,3.0,1670,4.0,504,,1338,3.0,30,
11,257,,1619,5.0,932,5.0,917,3.0,1113,5.0,299,,396,,63,3.0
62,448,1.0,1475,5.0,1285,,1066,3.0,636,,1725,,573,5.0,1023,4.0
44,1744,3.0,1077,5.0,1095,5.0,1720,,313,,1018,5.0,974,4.0,1199,
0,1570,3.0,1476,4.0,470,5.0,329,3.0,873,,540,,14,,1199,4.0
40,1059,4.0,1283,5.0,183,4.0,599,4.0,1416,,1627,,971,4.0,319,
374,1269,1.0,293,4.0,1110,4.0,1560,,953,,1258,3.0,187,2.0,1213,
11,368,5.0,1748,5.0,1079,4.0,824,2.0,1485,3.0,1149,,1133,,1183,
23,704,5.0,1299,4.0,1155,,983,5.0,1352,,824,4.0,1036,3.0,1757,5.0
8,1397,,390,4.0,22,5.0,1751,,664,,457,5.0,398,5.0,1327,5.0
193,753,,197,,664,5.0,1307,4.0,1420,1.0,1614,,255,5.0,447,4.0
127,512,4.0,1202,,197,3.0,1382,5.0,650,,394,,332,2.0,1006,5.0
8,624,5.0,1202,,341,,102,5.0,200,4.0,1561,5.0,330,5.0,1343,5.0
44,896,4.0,343,,1224,,1161,3.0,314,5.0,842,3.0,318,,126,4.0
61,1072,3.0,82,,1475,5.0,1349,,598,3.0,1160,5.0,553,4.0,1307,
81,368,,99,5.0,1587,5.0,580,4.0,1061,5.0,1430,,444,,1646,5.0
208,161,4.0,406,4.0,662,5.0,234,,794,,1403,,1470,3.0,415,4.0
190,1299,,820,3.0,1334,4.0,1575,5.0,967,5.0,810,,1006,5.0,239,
23,1026,5.0,1587,5.0,643,,1062,5.0,1241,5.0,203,3.0,668,,591,5.0
16,1744,,113,4.0,692,4.0,1607,3.0,823,,1577,5.0,1130,,170,5.0
16,416,,339,4.0,803,3.0,452,3.0,1316,,1611,3.0,1660,4.0,973,
23,1377,4.0,883,5.0,803,,1210,3.0,826,5.0,554,5.0,843,5.0,1436,3.0
44,1681,,594,5.0,1236,,1588,4.0,843,5.0,1372,,972,4.0,1375,3.0
8,1601,1.0,1606,5.0,1064,,1577,5.0,874,3.0,1116,,124,4.0,1182,4.0
8,1072,5.0,528,5.0,577,,530,4.0,567,2.0,1289,,778,5.0,1645,
26,1456,4.0,1472,,500,1.0,423,3.0,1544,,1452,,892,5.0,734,5.0
49,1057,4.0,1122,3.0,322,4.0,611,4.0,483,4.0,631,5.0,408,,1516,
81,992,4.0,485,5.0,1175,2.0,1495,5.0,1417,,1036,4.0,223,,639,5.0
10,1072,,900,,468,3.0,252,,573,4.0,478,4.0,1054,4.0,1711,1.0
15,83,5.0,1365,,806,,1734,,43,4.0,460,5.0,829,4.0,1102,4.0
23,1025,4.0,1330,,227,3.0,1159,5.0,378,4.0,717,5.0,591,5.0,1023,
37,1600,,290,5.0,227,,405,5.0,839,5.0,1721,1.0,1530,3.0,431,
19,882,,1170,4.0,276,5.0,102,4.0,1128,4.0,764,,1277,2.0,1247,
44,449,4.0,1107,5.0,1191,,537,3.0,634,4.0,76,5.0,1101,,174,5.0
40,993,,1458,5.0,868,,1621,5.0,103,4.0,680,3.0,939,2.0,46,
49,1424,,896,,389,4.0,549,4.0,1669,5.0,1222,5.0,39,5.0,1517,
49,1425,5.0,919,4.0,1544,4.0,889,,666,4.0,907,4.0,908,4.0,589,
149,336,,1539,4.0,1332,,613,5.0,181,,374,4.0,1100,3.0,1676,4.0
222,480,4.0,1250,4.0,964,,263,4.0,744,4.0,1372,,1615,,1311,3.0
208,32,4.0,1010,4.0,611,,227,3.0,1523,,8,4.0,665,4.0,842,3.0
129,576,5.0,1393,2.0,641,,997,5.0,1718,5.0,503,,10,5.0,1485,
44,49,,1747,5.0,1333,5.0,374,,662,5.0,935,,1193,5.0,1422,3.0
11,1073,4.0,1220,4.0,1028,5.0,86,,200,3.0,41,3.0,1598,4.0,591,3.0
49,1507,4.0,391,5.0,138,4.0,1130,4.0,829,,301,,319,4.0,735,
11,1232,,1441,4.0,1315,5.0,1674,,1051,4.0,797,4.0,749,4.0,622,4.0
149,1507,,133,,1557,5.0,613,5.0,1642,4.0,1228,3.0,1708,4.0,701,5.0
109,1010,4.0,131,,372,,996,4.0,1670,5.0,602,1.0,1485,,973,4.0
26,1424,5.0,1073,4.0,242,,1527,3.0,296,5.0,329,4.0,827,,668,
129,1681,5.0,1747,5.0,3,,1334,4.0,215,4.0,551,5.0,1001,3.0,1468,
81,1184,3.0,1329,5.0,146,3.0,1478,,1017,3.0,1418,,364,5.0,655,
16,1744,,608,4.0,1057,4.0,34,4.0,1475,,1369,,315,4.0,1518,2.0
11,945,,195,5.0,708,3.0,840,4.0,616,4.0,537,,1531,,815,4.0
83,1300,,484,3.0,1449,,1017,4.0,138,4.0,1131,5.0,1484,1.0,509,
33,883,2.0,822,,662,,823,5.0,1417,3.0,1580,5.0,461,4.0,1038,3.0
0,1552,4.0,962,4.0,195,,437,,454,5.0,1580,,1615,4.0,735,4.0
15,656,5.0,960,,1732,3.0,487,,87,5.0,970,5.0,1228,,1437,5.0
146,833,,484,3.0,1621,5.0,1210,3.0,1084,3.0,700,,974,4.0,1214,
49,1232,3.0,773,,1622,,1559,,473,4.0,1692,4.0,558,5.0,1550,5.0
54,565,,1222,,441,5.0,1466,4.0,683,4.0,1644,5.0,29,,717,3.0
16,96,4.0,546,5.0,1348,,1559,1.0,56,,666,4.0,717,,638,4.0
11,897,4.0,258,,131,,133,4.0,1590,,1591,3.0,426,5.0,494,3.0
8,496,5.0,1458,,1044,4.0,856,,1307,5.0,268,3.0,1677,,927,5.0
38,97,5.0,835,4.0,807,,567,4.0,889,,107,4.0,285,,1086,4.0
23,432,4.0,241,,817,4.0,1238,4.0,1270,3.0,503,,1242,5.0,1070,
85,915,5.0,19,,52,4.0,390,,1144,3.0,731,4.0,892,4.0,973,4.0
208,1536,5.0,97,4.0,212,5.0,1383,,1258,4.0,827,,317,,1613,4.0
43,1328,5.0,450,,1731,5.0,1287,5.0,1226,,1627,5.0,139,,1085,5.0
43,864,5.0,736,,532,4.0,902,,1606,4.0,666,3.0,508,4.0,13,
16,228,3.0,628,,1573,,39,3.0,1367,4.0,1177,2.0,1260,4.0,47,5.0
85,1488,,98,,386,4.0,1635,1.0,1206,2.0,984,,1292,5.0,303,2.0
16,1168,4.0,80,4.0,195,,803,3.0,1747,,1556,5.0,1638,2.0,1259,5.0
33,369,3.0,1555,,484,3.0,436,5.0,1399,,503,,1615,2.0,1695,3.0
44,1584,,1395,4.0,1603,4.0,631,4.0,583,4.0,1241,3.0,811,5.0,27,
208,1122,2.0,50,,435,3.0,1175,4.0,327,,1239,4.0,311,3.0,43,
149,882,,1253,4.0,759,4.0,313,,1531,3.0,1547,,828,4.0,622,2.0
15,1296,5.0,1408,,1041,5.0,241,4.0,1300,5.0,405,4.0,1291,4.0,1502,
43,817,4.0,755,4.0,787,,1557,4.0,390,3.0,188,5.0,1518,4.0,623,4.0
81,357,5.0,997,5.0,1159,5.0,456,3.0,1433,5.0,860,5.0,1356,5.0,1245,
49,1411,,901,4.0,214,4.0,1030,4.0,1338,4.0,780,5.0,1452,,591,5.0
23,594,,1507,,340,4.0,1605,,152,5.0,1561,5.0,1354,4.0,719,4.0
49,976,5.0,1203,4.0,646,5.0,1624,3.0,1544,4.0,13,3.0,621,,189,5.0
36,0,3.0,932,4.0,1638,4.0,1591,3.0,601,,1195,,94,,239,4.0
190,178,,915,4.0,1013,5.0,1397,3.0,279,,873,3.0,1194,5.0,655,
145,1504,,1684,3.0,229,4.0,309,4.0,760,,1307,2.0,459,2.0,1644,4.0
23,1616,4.0,1334,4.0,185,3.0,826,5.0,123,4.0,1373,,430,3.0,1007,4.0
16,929,,1170,4.0,804,4.0,234,4.0,876,,652,3.0,126,5.0,1679,
1,1026,5.0,226,,674,5.0,531,,435,4.0,1315,,315,3.0,1116,3.0
0,995,,1559,5.0,1128,4.0,618,,747,,411,4.0,572,2.0,351,3.0
110,1200,,1618,3.0,1541,4.0,1158,,75,,412,4.0,1533,4.0,686,5.0
113,34,4.0,1698,4.0,1028,3.0,1318,3.0,663,,697,4.0,601,,1323,
8,480,4.0,195,5.0,151,,1351,,1641,,1385,2.0,29,5.0,831,5.0
16,832,3.0,449,4.0,1542,,1271,,887,4.0,13,2.0,927,3.0,431,4.0
15,373,,1622,5.0,294,5.0,489,5.0,74,4.0,282,,1674,3.0,666,
208,128,,626,3.0,963,5.0,1651,4.0,1077,5.0,1159,,1320,,207,3.0
16,1249,5.0,1715,,1588,3.0,776,1.0,585,4.0,1450,4.0,156,,1326,
129,1472,3.0,786,5.0,1032,4.0,378,,1146,,1531,5.0,989,,1583,4.0
16,905,4.0,777,3.0,396,,1708,3.0,478,4.0,1599,2.0,1135,5.0,223,3.0
15,306,3.0,1732,3.0,1079,,1447,,759,5.0,536,,1723,3.0,1662,5.0
180,1040,4.0,899,,103,5.0,1479,2.0,1753,,1546,4.0,108,,1535,4.0
11,1266,4.0,949,4.0,1269,4.0,518,,1415,,1307,4.0,1611,4.0,1263,
161,1728,2.0,1329,4.0,195,2.0,1320,,1514,3.0,1371,,1470,4.0,1023,
190,1670,4.0,758,3.0,662,,1496,,122,4.0,286,4.0,1535,5.0,159,
49,560,4.0,912,4.0,596,,1012,5.0,565,5.0,1013,5.0,1639,,108,5.0
54,1184,4.0,544,,992,3.0,977,5.0,1027,4.0,339,,1271,,415,5.0
200,294,5.0,1335,,456,3.0,1128,3.0,649,5.0,489,4.0,1451,,815,
26,385,,789,3.0,1686,4.0,102,5.0,1160,5.0,315,5.0,607,5.0,1151,3.0
25,800,,97,3.0,259,3.0,1203,2.0,1700,,468,4.0,37,,456,2.0
26,130,5.0,661,,1594,4.0,682,5.0,458,,1050,5.0,1195,4.0,1326,
85,1442,5.0,646,5.0,1334,4.0,1303,4.0,201,,1161,,428,,1374,3.0
16,883,3.0,100,3.0,388,,1701,3.0,392,4.0,76,5.0,14,,879,
61,1362,5.0,644,5.0,823,5.0,679,4.0,1240,3.0,184,3.0,442,,12,
134,658,,1363,4.0,89,,459,2.0,620,,716,5.0,1708,4.0,831,2.0
8,530,4.0,387,5.0,423,,856,,890,4.0,811,5.0,203,,780,4.0
8,465,4.0,274,,1186,3.0,691,,1444,5.0,1140,4.0,100,5.0,1370,
54,1344,4.0,1331,,262,4.0,840,3.0,1065,5.0,891,5.0,604,4.0,1454,
183,288,4.0,480,5.0,84,,1061,,473,5.0,298,,892,5.0,158,5.0
193,1650,,1026,5.0,949,4.0,325,4.0,840,,604,4.0,350,,1630,4.0
15,66,,1109,,905,5.0,985,5.0,459,5.0,347,,622,3.0,1599,4.0
44,528,4.0,1648,,816,3.0,882,,1634,4.0,837,4.0,1541,3.0,1159,5.0
33,112,4.0,512,5.0,168,4.0,1016,5.0,921,,444,4.0,45,,383,
11,1476,4.0,855,5.0,360,,1514,4.0,876,3.0,1149,,1181,5.0,1438,
15,1745,4.0,1714,5.0,1618,2.0,1291,4.0,1051,,142,,542,3.0,1727,
15,240,,1267,,772,4.0,678,,407,5.0,279,4.0,72,4.0,1417,4.0
1,192,4.0,1296,,1024,4.0,1360,5.0,785,,3,5.0,1098,4.0,252,
81,625,,1155,,1396,,1460,4.0,1318,4.0,550,5.0,664,4.0,623,1.0
129,1488,5.0,674,,1415,5.0,489,,731,3.0,1596,5.0,1084,5.0,1437,
208,466,5.0,1666,,1362,,243,5.0,1269,4.0,1001,3.0,539,5.0,1709,
208,321,4.0,435,3.0,1635,4.0,1719,,152,,1018,5.0,1724,,671,2.0
15,1351,5.0,183,4.0,554,,235,5.0,171,,491,5.0,1263,,687,5.0
129,1184,,656,5.0,1427,5.0,1237,,950,,903,1.0,1720,4.0,1337,5.0
119,1328,5.0,480,4.0,1426,5.0,18,4.0,997,4.0,1288,,536,,1582,
11,1155,4.0,6,,406,5.0,1319,,1130,4.0,603,5.0,252,4.0,1454,3.0
105,512,1.0,561,,228,2.0,53,,406,3.0,73,4.0,745,,846,3.0
83,529,,177,4.0,882,,356,2.0,695,,1479,4.0,552,5.0,889,5.0
127,512,4.0,833,,819,5.0,67,,1619,5.0,52,4.0,188,3.0,669,
49,786,5.0,306,,1507,4.0,963,,501,4.0,1146,,1628,2.0,542,2.0
49,1057,4.0,33,,580,4.0,276,5.0,244,4.0,283,,447,5.0,1535,3.0
190,1136,3.0,1651,4.0,565,,615,5.0,585,1.0,1739,,411,2.0,1325,
71,996,,1078,5.0,1447,4.0,1513,,1609,,346,5.0,1676,4.0,1612,5.0
11,1568,,276,4.0,472,3.0,1689,4.0,46,4.0,254,5.0,222,,1471,
26,1427,,1059,5.0,212,,853,3.0,437,5.0,1051,,1291,4.0,764,5.0
44,50,,1218,3.0,294,5.0,713,4.0,1323,,1515,2.0,14,,351,5.0
11,80,3.0,290,4.0,1010,4.0,101,5.0,1128,5.0,1737,4.0,1565,4.0,303,4.0
44,1664,4.0,308,,916,3.0,1677,,158,4.0,910,5.0,63,,1391,4.0
15,352,,1648,5.0,275,,1235,4.0,821,5.0,632,5.0,1290,,891,3.0
26,1424,5.0,659,4.0,1107,5.0,772,5.0,792,4.0,1416,,569,,27,
23,416,5.0,82,4.0,738,5.0,178,4.0,469,,809,,1598,4.0,686,
208,160,5.0,482,,1154,5.0,371,,693,,1417,3.0,473,4.0,138,4.0
222,530,3.0,755,3.0,1476,5.0,454,5.0,59,,1627,4.0,140,,924,4.0
26,1602,5.0,834,2.0,1411,,1564,3.0,1101,1.0,1005,5.0,557,,126,
43,771,,995,5.0,1623,4.0,1608,3.0,1434,4.0,1724,5.0,239,,159,
16,1537,,36,,1014,5.0,711,5.0,475,4.0,844,,526,4.0,1070,4.0
44,978,,742,,887,5.0,136,4.0,1656,,234,4.0,378,3.0,1244,4.0
44,578,,690,4.0,1539,5.0,1734,4.0,854,2.0,1337,5.0,332,,1343,
61,177,4.0,1041,5.0,852,,468,4.0,421,,1126,4.0,1100,5.0,831,
296,162,4.0,627,,1108,,1332,,822,3.0,1433,5.0,1534,4.0,1295,4.0
44,1056,,864,5.0,625,2.0,1171,4.0,310,4.0,1018,5.0,139,,463,
222,897,4.0,212,4.0,1061,4.0,806,4.0,1627,4.0,301,,286,,879,
207,1682,3.0,1415,,732,3.0,1484,4.0,621,,45,1.0,670,,14,2.0
129,881,,995,5.0,1667,,294,5.0,1702,,822,5.0,537,4.0,1611,5.0
23,277,5.0,1205,5.0,1125,,616,5.0,954,3.0,557,,1133,5.0,1326,3.0
23,594,,516,4.0,1172,4.0,1337,,682,,235,4.0,862,4.0,207,5.0
127,1328,5.0,128,,1648,,882,,1667,4.0,1750,3.0,1594,5.0,1020,4.0
43,803,5.0,1557,4.0,1066,,107,5.0,1132,4.0,1325,,959,,1407,5.0
200,865,3.0,936,4.0,777,,457,,107,4.0,781,2.0,1054,5.0,1631,
81,0,,1744,5.0,1697,5.0,387,5.0,230,4.0,374,,8,4.0,639,5.0
23,1073,5.0,161,,1298,,866,5.0,1606,5.0,168,4.0,10,,1598,4.0
33,704,4.0,657,4.0,593,,1541,,747,3.0,796,3.0,1085,,1181,4.0
81,817,,1121,5.0,211,,1302,,1671,5.0,1336,5.0,1098,4.0,1246,5.0
36,1008,,1605,4.0,901,3.0,374,3.0,886,3.0,1351,5.0,1512,,1663,
11,357,3.0,86,,1686,4.0,1480,,249,4.0,843,5.0,1661,4.0,1310,
119,785,4.0,1619,5.0,390,,775,,1609,4.0,122,5.0,1610,,955,5.0
83,993,5.0,1094,4.0,1238,,7,,1177,4.0,190,,1518,5.0,415,4.0
15,1252,,932,5.0,229,3.0,902,,1224,5.0,347,,1660,5.0,766,5.0
26,1745,,1474,5.0,340,,484,3.0,262,3.0,329,4.0,363,5.0,606,
81,1376,4.0,946,,1618,,1334,4.0,166,4.0,1753,5.0,762,,1003,5.0
44,832,4.0,1728,5.0,401,,787,,948,3.0,887,5.0,601,2.0,1353,
222,1472,4.0,386,,1460,4.0,229,4.0,853,4.0,805,,1162,,1711,5.0
44,1409,5.0,883,3.0,1257,,585,4.0,1674,,429,5.0,1647,4.0,1631,3.0
85,676,5.0,1204,,277,3.0,679,3.0,168,2.0,793,4.0,1594,,350,
49,610,,452,5.0,264,5.0,8,,1338,4.0,284,5.0,1149,4.0,95,
61,324,5.0,212,3.0,1365,5.0,1013,5.0,86,2.0,552,,1612,,1661,
277,400,,51,2.0,1224,3.0,1433,3.0,1529,,522,,351,1.0,1743,2.0
49,481,,676,5.0,1125,,389,4.0,1654,4.0,727,,730,4.0,651,5.0
8,722,4.0,1058,5.0,834,4.0,851,,1381,,1334,5.0,1192,5.0,479,2.0
49,580,4.0,471,5.0,252,3.0,1228,4.0,1357,,973,4.0,1166,,1167,
8,789,5.0,469,5.0,487,2.0,1707,,1451,,299,3.0,1739,5.0,428,
15,1440,,753,,195,4.0,677,4.0,374,3.0,107,,411,5.0,1358,4.0
129,1089,5.0,692,5.0,38,5.0,662,,106,5.0,700,,636,5.0,431,
127,1251,,5,,551,,330,5.0,379,4.0,1052,5.0,333,3.0,925,5.0
190,243,4.0,405,5.0,551,,1032,4.0,904,4.0,553,,809,,622,3.0
193,384,5.0,1187,4.0,1635,5.0,985,5.0,1179,,124,3.0,190,,1375,4.0
26,65,,530,4.0,102,5.0,759,3.0,409,,1546,4.0,236,5.0,1583,5.0
109,496,,289,5.0,1458,5.0,1235,5.0,1156,,789,5.0,124,3.0,221,4.0
1,1344,4.0,192,4.0,353,,755,,71,4.0,536,,217,2.0,607,4.0
81,786,,547,5.0,1332,,901,5.0,1689,,841,5.0,877,3.0,831,4.0
208,787,4.0,1334,3.0,1175,4.0,1016,,558,4.0,270,5.0,1486,,1166,
86,1617,,806,2.0,219,5.0,878,,894,4.0,1343,4.0,1487,,1423,3.0
51,1568,,1079,,1528,3.0,1129,5.0,1721,5.0,955,5.0,1582,,1295,4.0
8,1568,,210,4.0,258,5.0,1187,,956,,1021,5.0,351,3.0,239,5.0
15,48,,1540,,1653,5.0,6,4.0,217,5.0,1419,,159,3.0,111,4.0
81,1025,5.0,417,3.0,1125,,1285,,791,4.0,1337,,61,5.0,1389,5.0
23,1313,4.0,230,,1031,5.0,616,5.0,985,5.0,1497,5.0,1449,5.0,1227,
44,1029,4.0,1431,3.0,602,2.0,891,,843,5.0,750,,1167,,1503,4.0
81,1025,5.0,1572,2.0,1220,,1108,5.0,1399,4.0,507,5.0,140,5.0,1470,
106,848,2.0,468,4.0,1527,3.0,72,,1593,3.0,1210,3.0,11,,125,4.0
63,1329,5.0,402,,309,4.0,645,3.0,1116,,828,1.0,925,1.0,1166,
16,756,4.0,276,4.0,1048,5.0,1020,4.0,1101,,558,3.0,782,,910,
190,1730,5.0,834,5.0,274,,628,,1318,4.0,903,5.0,1176,4.0,1369,
1,752,,306,4.0,422,,1303,,857,2.0,1418,4.0,826,5.0,174,4.0
81,1009,5.0,549,2.0,967,5.0,1463,4.0,1083,,415,4.0,1167,,719,
222,1619,5.0,596,,165,3.0,9,4.0,666,4.0,1003,,396,,717,4.0
16,1424,4.0,1603,5.0,1319,,1607,3.0,328,4.0,954,,74,3.0,811,2.0
44,1680,2.0,1299,,1653,4.0,1401,,1514,3.0,716,3.0,269,,447,5.0
44,1698,3.0,280,4.0,1642,4.0,1146,4.0,413,,1278,5.0,1055,5.0,1119,
61,562,,290,4.0,66,3.0,1203,5.0,790,,809,3.0,29,,334,5.0
222,1472,4.0,339,2.0,998,3.0,1222,,727,,792,2.0,1352,1.0,188,5.0
33,1680,,870,4.0,343,,188,4.0,717,5.0,1166,,719,4.0,1647,3.0
119,469,,1606,5.0,1705,5.0,409,4.0,1228,4.0,828,4.0,1676,,365,
26,1456,4.0,17,5.0,1457,,545,,1602,5.0,1483,5.0,204,,1470,4.0
69,152,,330,5.0,378,2.0,234,,492,5.0,29,,1054,5.0,894,4.0
16,546,5.0,1619,4.0,759,3.0,1561,5.0,826,2.0,491,5.0,461,4.0,175,
26,531,4.0,724,5.0,1109,4.0,1736,,507,4.0,1227,5.0,716,,973,5.0
11,786,,19,5.0,819,3.0,262,4.0,1367,,1642,4.0,1643,,988,1.0
8,1200,2.0,834,4.0,277,5.0,965,3.0,1222,4.0,1258,,1583,,719,
26,1394,4.0,1573,5.0,583,,620,5.0,589,,894,4.0,111,3.0,1039,
