item,user-1,rating-1,user-2,rating-2,user-3,rating-3,user-4,rating-4,user-5,rating-5,user-6,rating-6
169,532,5.0,69,4.0,1144,3.0,1293,,989,5.0,975,
26,4,2.0,423,3.0,8,2.0,57,,1694,5.0,1007,
154,1044,,468,5.0,1400,,585,4.0,906,4.0,621,5.0
15,1712,5.0,1315,,756,,1686,5.0,520,4.0,430,4.0
8,1376,,1186,3.0,836,,932,4.0,149,4.0,749,4.0
23,256,5.0,1317,5.0,679,4.0,602,4.0,636,3.0,1199,
15,1746,3.0,1251,5.0,790,5.0,216,,1369,3.0,1726,5.0
1,1136,,84,3.0,1428,3.0,325,3.0,1624,,508,4.0
43,32,3.0,913,3.0,1473,,341,2.0,361,,14,4.0
16,209,,568,4.0,1611,3.0,1500,,447,5.0,767,3.0
43,1136,,1568,,1680,5.0,900,5.0,917,5.0,1015,5.0
185,1600,2.0,513,5.0,1433,3.0,985,4.0,1338,,875,4.0
44,560,4.0,1329,5.0,385,,626,2.0,356,,623,5.0
105,1345,3.0,485,1.0,1353,5.0,1675,3.0,445,,1566,
197,897,2.0,931,,820,2.0,1063,,153,4.0,11,2.0
8,880,5.0,1317,5.0,1704,,281,5.0,186,4.0,1007,
49,80,,1441,4.0,1010,5.0,1507,4.0,763,,365,4.0
8,512,4.0,1329,,915,4.0,773,5.0,54,5.0,106,5.0
51,945,4.0,822,4.0,1545,,524,4.0,669,,1470,4.0
26,1632,5.0,850,3.0,1492,4.0,1268,,1573,5.0,1449,
180,561,4.0,499,,444,3.0,1580,,1743,4.0,383,4.0
198,480,5.0,532,,1317,4.0,1013,4.0,1592,,280,4.0
44,1169,4.0,503,5.0,105,,828,3.0,573,5.0,397,4.0
129,962,,531,,500,5.0,932,5.0,331,5.0,62,4.0
200,690,3.0,1622,,1239,5.0,1672,,10,4.0,221,3.0
439,97,4.0,1345,5.0,1652,4.0,628,,171,,1071,5.0
26,1025,1.0,405,5.0,758,3.0,918,,1177,5.0,1179,
16,283,4.0,860,2.0,316,,126,5.0,782,,1358,4.0
54,438,4.0,1304,4.0,1241,4.0,1083,,462,,607,5.0
68,2,4.0,1203,3.0,1651,,468,3.0,1268,,937,4.0
23,273,5.0,1367,4.0,615,5.0,108,5.0,1726,5.0,1231,4.0
42,1072,5.0,436,,309,5.0,921,2.0,1418,4.0,703,
15,563,,167,4.0,201,,1612,3.0,1534,3.0,687,5.0
23,864,4.0,1248,,1552,1.0,340,4.0,181,,903,3.0
119,177,4.0,1332,,824,,906,5.0,1182,5.0,1535,3.0
85,322,,467,,1142,5.0,1694,5.0,1006,5.0,1726,5.0
208,1504,,434,4.0,1026,5.0,1315,5.0,1644,,253,4.0
15,1587,5.0,1094,5.0,1497,5.0,974,5.0,575,,239,
11,97,4.0,1235,4.0,343,,1559,4.0,107,4.0,1615,5.0
81,674,5.0,35,,616,5.0,713,4.0,1023,4.0,367,
81,513,4.0,1490,5.0,916,,1675,4.0,12,4.0,1597,
183,98,,436,4.0,407,,1688,4.0,1017,5.0,732,4.0
15,1270,3.0,491,5.0,283,4.0,620,4.0,29,4.0,845,
81,1712,4.0,864,5.0,449,,1269,,728,5.0,1708,5.0
49,448,3.0,721,5.0,290,5.0,124,,252,3.0,302,5.0
319,832,4.0,983,,969,5.0,1420,4.0,301,,1054,3.0
207,84,4.0,101,2.0,309,3.0,1367,,984,,639,3.0
15,485,5.0,713,4.0,1627,3.0,45,4.0,270,3.0,799,
85,1074,5.0,423,5.0,1320,1.0,697,4.0,1513,,1053,
127,1489,,1649,5.0,1270,5.0,88,5.0,137,,191,5.0
44,752,,1410,3.0,298,4.0,123,4.0,158,4.0,671,
11,417,4.0,3,5.0,1675,5.0,1579,,1533,3.0,1677,
85,961,4.0,1670,4.0,1224,4.0,824,,1387,,1343,4.0
297,657,5.0,1205,5.0,505,5.0,1196,,1103,5.0,703,
197,416,,594,4.0,1524,1.0,1381,4.0,776,,877,4.0
255,961,4.0,1539,4.0,964,,1286,,856,4.0,1514,3.0
81,1411,,713,4.0,331,5.0,1163,,956,5.0,1165,5.0
11,1219,,294,4.0,1351,5.0,1225,3.0,892,5.0,1581,4.0
107,976,3.0,1602,,1619,5.0,567,4.0,1003,,109,4.0
122,321,5.0,995,,515,5.0,1461,,1528,5.0,1276,5.0
8,869,,694,,540,3.0,125,4.0,461,5.0,430,4.0
129,1255,,1561,5.0,954,5.0,1610,5.0,573,5.0,1134,5.0
42,1028,5.0,741,,616,5.0,1418,4.0,1515,,31,4.0
1,403,,660,,502,4.0,1241,4.0,617,4.0,732,4.0
15,917,4.0,454,,811,5.0,1547,4.0,1420,,1119,5.0
193,1203,,1652,5.0,1317,5.0,982,5.0,631,3.0,1016,
81,706,5.0,1699,,1383,,1496,5.0,1579,4.0,990,4.0
208,773,,662,5.0,598,5.0,1638,4.0,696,5.0,875,3.0
16,1328,,834,5.0,900,3.0,744,4.0,905,4.0,1612,
193,1600,,481,,1425,5.0,1539,4.0,820,5.0,309,5.0
23,306,5.0,773,5.0,391,5.0,1210,3.0,749,,1167,
23,976,5.0,1410,2.0,786,5.0,772,5.0,492,4.0,1487,
11,160,4.0,1266,4.0,1716,,426,5.0,571,5.0,959,
1,176,4.0,71,4.0,1499,4.0,1516,,1068,,1358,3.0
26,1442,5.0,787,5.0,791,,1434,4.0,1628,,1421,5.0
15,1409,,885,,550,3.0,1208,5.0,332,3.0,767,4.0
465,899,,934,,1638,4.0,1254,4.0,310,5.0,783,3.0
257,663,,985,,505,5.0,1659,4.0,732,3.0,1374,2.0
8,835,4.0,484,,1094,3.0,24,5.0,1146,5.0,173,
295,84,,1477,1.0,968,,1020,3.0,573,3.0,1678,4.0
23,849,3.0,950,5.0,1127,,953,,877,4.0,1310,5.0
21,293,2.0,342,,167,3.0,170,5.0,75,,190,3.0
44,208,3.0,1588,4.0,1077,5.0,1162,4.0,282,,847,5.0
15,1378,,1250,5.0,100,4.0,183,4.0,71,5.0,1437,5.0
76,1570,,131,,1364,4.0,1303,4.0,954,4.0,623,4.0
1,1168,5.0,1745,3.0,788,4.0,1525,,133,4.0,1658,3.0
1,912,2.0,1177,2.0,1226,,778,,1244,5.0,1644,4.0
42,1253,2.0,999,2.0,473,4.0,635,,1549,,1070,4.0
149,258,5.0,52,4.0,1254,3.0,698,,347,2.0,431,
135,148,,532,3.0,392,,648,4.0,845,5.0,30,1.0
8,64,5.0,961,5.0,33,5.0,1109,,951,,840,3.0
129,1089,5.0,1450,5.0,683,5.0,76,,1726,5.0,1166,
11,963,5.0,691,4.0,939,4.0,1035,,687,,431,4.0
23,454,5.0,314,4.0,1068,,317,,1375,4.0,207,5.0
11,528,5.0,1664,4.0,1194,4.0,1579,,796,5.0,335,
83,451,,1225,4.0,570,4.0,507,4.0,1052,4.0,1693,
15,1488,4.0,1136,5.0,1682,4.0,1687,,1001,,1483,4.0
61,592,4.0,896,4.0,997,4.0,486,2.0,1721,,234,
44,1664,4.0,1185,4.0,1313,5.0,513,5.0,1137,,621,4.0
22,405,5.0,983,2.0,1000,,489,4.0,1642,4.0,795,
26,436,4.0,85,4.0,1064,,1240,3.0,90,,829,4.0
11,97,4.0,210,,611,2.0,1703,4.0,1164,4.0,1101,5.0
86,1428,4.0,277,5.0,1466,,572,3.0,1278,,1231,2.0
81,208,,417,3.0,1748,5.0,378,5.0,1374,5.0,479,
51,1235,,116,,6,4.0,1144,2.0,444,5.0,815,3.0
127,436,4.0,694,4.0,1176,4.0,1501,5.0,989,,94,
81,1156,,1237,5.0,1543,,906,4.0,747,4.0,863,4.0
149,1552,,1379,,294,3.0,1015,4.0,968,4.0,316,5.0
49,1313,5.0,1046,4.0,1063,5.0,1147,,540,4.0,989,3.0
83,500,4.0,1589,4.0,1448,5.0,1369,,253,,31,4.0
193,166,5.0,1030,5.0,1097,,1146,5.0,269,4.0,1583,
15,1089,,1522,5.0,1144,4.0,968,4.0,1608,,283,4.0
193,1680,4.0,1076,,1242,5.0,124,3.0,269,4.0,750,
200,1313,5.0,2,,1031,5.0,487,,792,3.0,1660,5.0
26,657,5.0,770,,630,4.0,572,5.0,605,4.0,1246,
8,1365,,1686,4.0,778,5.0,539,4.0,1564,4.0,174,
127,512,4.0,1394,5.0,1442,4.0,775,,361,4.0,1663,
129,914,3.0,404,,1095,5.0,1049,5.0,1641,,1387,2.0
177,1377,3.0,1665,5.0,372,,888,3.0,9,,1183,5.0
113,1680,2.0,1232,2.0,187,3.0,1275,,1565,5.0,45,
8,674,,1208,5.0,281,5.0,635,,238,3.0,1647,5.0
246,1362,,322,4.0,1732,5.0,56,4.0,442,,972,3.0
26,724,5.0,325,5.0,1703,,332,5.0,1357,5.0,1215,
113,786,,484,2.0,1014,4.0,999,,906,4.0,860,4.0
23,592,,1058,5.0,1655,,236,4.0,924,5.0,717,5.0
81,352,4.0,865,5.0,404,5.0,1286,,1175,2.0,1022,
208,1635,4.0,963,5.0,215,,1048,5.0,281,4.0,655,
145,1184,3.0,678,,1065,4.0,1577,5.0,1054,4.0,1583,
25,547,3.0,293,2.0,1291,4.0,411,3.0,636,,1342,
8,1253,5.0,533,5.0,566,5.0,808,,952,,1369,3.0
207,405,1.0,374,2.0,1705,,1129,,731,4.0,623,1.0
43,1202,,1176,4.0,1338,4.0,1710,5.0,1294,4.0,623,4.0
150,468,4.0,294,2.0,679,2.0,475,3.0,1199,,991,
181,644,,1637,3.0,1734,1.0,1225,,1291,3.0,460,2.0
43,881,5.0,197,4.0,1397,5.0,1703,5.0,1704,,10,
222,1458,3.0,1480,5.0,9,4.0,1337,4.0,811,,1435,
377,738,5.0,1250,4.0,70,,1419,,828,4.0,639,5.0
15,1105,,1334,5.0,1175,2.0,1276,5.0,1245,,175,5.0
44,385,,423,,1100,3.0,876,3.0,428,4.0,1356,5.0
16,793,,1561,5.0,1417,4.0,890,4.0,810,,1162,3.0
49,935,,631,5.0,1223,4.0,154,,1676,3.0,1119,4.0
23,1072,5.0,1634,5.0,662,,887,3.0,1737,5.0,1343,5.0
62,1410,,546,,707,1.0,467,3.0,101,5.0,1293,4.0
36,305,4.0,369,2.0,1588,4.0,1351,5.0,1191,,1147,
16,992,4.0,257,5.0,242,,42,5.0,557,4.0,223,3.0
43,1474,,1463,4.0,632,4.0,1534,5.0,799,,271,2.0
86,177,2.0,818,,949,4.0,1334,4.0,14,,1071,3.0
38,931,4.0,133,,615,5.0,552,,1580,5.0,1647,4.0
208,592,,297,5.0,1450,4.0,572,5.0,846,,1663,3.0
1,1169,4.0,486,,711,5.0,1688,2.0,26,,572,5.0
8,1648,,1619,5.0,1460,3.0,170,5.0,219,5.0,527,
11,386,,1028,5.0,901,4.0,967,5.0,1753,5.0,1756,1.0
40,240,,534,,793,4.0,1738,5.0,1578,4.0,415,3.0
81,386,,743,,970,5.0,1196,5.0,558,4.0,127,5.0
219,1456,4.0,565,,1287,4.0,686,4.0,207,4.0,1087,
43,594,5.0,338,4.0,115,,1639,4.0,1611,5.0,686,5.0
153,1203,,1061,1.0,1109,1.0,1685,3.0,617,1.0,955,
54,1713,,662,,1575,5.0,1754,5.0,302,3.0,943,4.0
375,869,5.0,1210,3.0,1530,5.0,363,4.0,383,,495,
105,1216,1.0,1280,1.0,1093,1.0,1318,3.0,761,,633,
193,272,,2,,915,5.0,797,4.0,1534,4.0,78,4.0
129,1559,5.0,364,5.0,1406,,1215,,1103,5.0,927,5.0
16,48,5.0,129,,1241,5.0,841,,858,4.0,718,4.0
68,724,3.0,580,4.0,633,5.0,283,,493,,351,4.0
177,1600,2.0,899,,1732,2.0,1037,,1054,3.0,1534,4.0
23,1248,,753,5.0,1619,2.0,647,4.0,218,5.0,477,
11,434,5.0,597,3.0,631,5.0,1384,,1448,5.0,1118,
15,224,,1073,3.0,194,5.0,1675,,1372,5.0,1501,5.0
42,356,,1252,3.0,89,3.0,301,,78,2.0,1246,4.0
0,18,3.0,83,3.0,805,,167,2.0,267,,669,3.0
16,900,3.0,676,,365,5.0,47,5.0,1103,3.0,159,3.0
23,1717,4.0,871,,520,5.0,314,4.0,732,4.0,1263,
44,290,5.0,1363,,883,3.0,1096,4.0,889,,410,5.0
43,452,,1222,4.0,1687,2.0,939,3.0,1292,,1182,5.0
15,741,5.0,1398,5.0,313,5.0,57,,1133,,206,5.0
8,608,4.0,323,,166,3.0,935,5.0,459,5.0,1228,5.0
129,1584,5.0,1730,5.0,1654,5.0,1066,4.0,124,3.0,878,
49,1249,,1449,,891,5.0,555,4.0,827,3.0,1599,3.0
1,755,,1110,4.0,1496,,281,4.0,1196,4.0,508,4.0
183,1588,4.0,968,4.0,812,,413,,78,3.0,990,4.0
23,1153,4.0,1016,5.0,748,,541,,621,4.0,1470,4.0
190,1136,3.0,291,3.0,504,5.0,809,,1530,3.0,1210,1.0
16,1731,1.0,117,2.0,520,4.0,1305,1.0,1547,3.0,1485,
51,786,5.0,1059,4.0,71,,1177,5.0,315,5.0,653,
16,1249,5.0,321,4.0,84,2.0,1000,,1019,,799,4.0
49,52,5.0,1510,,1255,4.0,235,4.0,1534,5.0,1727,
8,1460,3.0,1270,4.0,1289,,1561,5.0,607,5.0,1631,
85,337,3.0,646,5.0,215,4.0,714,,411,2.0,1484,
129,1606,5.0,1017,4.0,1501,5.0,942,,1358,5.0,1326,5.0
119,1492,,181,,677,5.0,1670,4.0,311,5.0,186,4.0
193,770,,1042,4.0,1539,4.0,1028,5.0,872,5.0,1705,
15,498,,467,4.0,406,5.0,569,5.0,1642,3.0,974,5.0
15,561,4.0,1474,5.0,467,4.0,1475,,614,3.0,1390,
193,1138,,419,4.0,1187,4.0,563,,1017,5.0,1564,4.0
44,819,,1205,3.0,473,5.0,794,,106,4.0,1084,3.0
1,96,,1347,,260,2.0,1478,4.0,1547,4.0,636,3.0
15,35,,1144,4.0,1547,4.0,1596,5.0,1005,4.0,1165,
128,1090,4.0,1682,5.0,1203,,810,4.0,332,3.0,655,
42,227,3.0,1651,4.0,843,5.0,907,,1118,,1694,4.0
40,1616,3.0,262,5.0,1498,,1757,4.0,559,,863,5.0
26,353,5.0,882,,51,4.0,1291,4.0,1565,4.0,637,
11,161,4.0,585,2.0,157,,1565,4.0,1245,,639,5.0
37,913,4.0,916,,364,3.0,988,5.0,13,,1454,5.0
8,992,4.0,580,4.0,1621,,1562,,427,5.0,1101,3.0
23,704,5.0,1617,5.0,692,,966,,1238,4.0,88,5.0
43,1091,5.0,1732,4.0,277,,918,5.0,1017,5.0,1501,
266,306,4.0,323,2.0,646,,207,,943,3.0,1647,5.0
49,1056,2.0,1138,4.0,1112,,954,3.0,492,5.0,558,5.0
222,1667,4.0,547,4.0,772,4.0,134,,905,3.0,201,
105,211,2.0,147,,918,,230,4.0,251,4.0,414,4.0
190,1248,3.0,1235,4.0,1417,4.0,283,4.0,1164,,94,
81,992,4.0,352,4.0,480,,1569,5.0,131,,214,5.0
1,1424,,402,,1557,3.0,647,4.0,365,4.0,735,4.0
85,724,,69,3.0,54,3.0,166,4.0,1495,,616,2.0
23,932,5.0,824,4.0,1498,4.0,1434,4.0,1531,5.0,94,4.0
68,1666,,690,4.0,453,4.0,615,4.0,647,,475,3.0
26,1104,,789,3.0,1654,3.0,1148,2.0,1085,3.0,1406,
16,801,1.0,677,4.0,600,2.0,889,,74,3.0,735,3.0
25,1603,3.0,1668,,1237,3.0,1449,,970,4.0,717,1.0
25,784,,34,4.0,707,4.0,740,4.0,324,3.0,580,2.0
393,1186,2.0,1458,,1621,3.0,1286,3.0,822,4.0,175,
15,484,5.0,548,,1129,4.0,699,,539,5.0,623,2.0
49,1330,4.0,501,4.0,358,,1513,4.0,1293,,1534,5.0
129,1424,,1489,5.0,1394,3.0,1669,,1497,5.0,557,5.0
119,769,,1314,3.0,1159,,843,5.0,1453,4.0,1070,5.0
81,656,,1344,5.0,801,,1221,5.0,1367,5.0,441,5.0
81,1621,5.0,695,,154,4.0,491,5.0,1358,5.0,1375,
23,71,5.0,121,,556,5.0,1356,3.0,814,,975,4.0
15,20,5.0,1350,,1670,5.0,1048,4.0,412,,687,5.0
49,912,4.0,560,4.0,340,,1576,5.0,522,,1663,5.0
127,1185,5.0,1714,,211,,1267,5.0,888,5.0,283,5.0
15,1745,4.0,356,2.0,277,4.0,663,,555,4.0,1422,5.0
61,1713,3.0,738,3.0,502,2.0,1015,5.0,59,,47,
81,1457,,1748,5.0,1349,4.0,201,,331,5.0,1486,5.0
1,1680,2.0,1093,4.0,1271,,203,3.0,1564,4.0,207,3.0
69,1157,,294,5.0,1432,4.0,1368,,1597,5.0,303,3.0
8,1648,,528,5.0,1744,4.0,81,4.0,1250,5.0,1643,4.0
68,803,4.0,1060,,1736,,603,5.0,1708,4.0,1551,1.0
0,64,3.0,1265,5.0,228,3.0,616,4.0,601,,1727,
11,1520,3.0,592,3.0,1093,5.0,1736,,334,3.0,1279,
109,416,5.0,1091,5.0,1524,4.0,308,,695,5.0,847,
54,146,5.0,532,4.0,1316,,231,,556,3.0,447,5.0
23,464,,467,5.0,469,,1287,5.0,1098,3.0,1757,5.0
15,1250,5.0,595,,51,,535,4.0,392,5.0,1434,5.0
23,593,,1522,,980,5.0,74,4.0,638,5.0,175,5.0
8,884,,1588,5.0,1750,3.0,550,3.0,214,5.0,1582,
11,433,,1668,5.0,597,3.0,981,3.0,122,5.0,221,5.0
23,32,,1506,4.0,1589,4.0,843,5.0,1436,3.0,590,
62,1473,,2,4.0,1253,5.0,1557,,1495,5.0,136,4.0
44,577,,1060,,1336,5.0,1596,5.0,461,4.0,1742,3.0
209,1120,,1313,4.0,673,,1250,4.0,631,3.0,731,4.0
44,1264,4.0,1161,3.0,619,5.0,203,,1180,5.0,748,4.0
16,1076,,1254,3.0,726,4.0,1068,2.0,172,5.0,734,3.0
15,337,4.0,1714,5.0,227,3.0,457,,1052,4.0,716,
129,545,,1715,5.0,406,3.0,231,3.0,1325,,845,5.0
43,1,5.0,467,2.0,602,3.0,1627,5.0,1675,4.0,1741,4.0
16,132,4.0,1444,4.0,1675,,955,,1564,3.0,254,3.0
11,294,4.0,1658,4.0,378,3.0,1117,,765,4.0,367,
43,33,5.0,1138,5.0,643,4.0,986,5.0,412,,878,
161,1586,,1717,,1254,3.0,1112,4.0,1611,3.0,909,4.0
43,816,5.0,384,4.0,1106,5.0,331,4.0,492,,1694,5.0
11,144,5.0,436,,804,3.0,6,,391,5.0,1695,3.0
49,849,3.0,660,,1110,5.0,1561,5.0,1114,,1611,3.0
81,1664,,1201,5.0,1378,,1239,3.0,1388,3.0,1180,4.0
8,33,5.0,81,4.0,436,2.0,596,4.0,1373,,766,4.0
223,1588,5.0,1253,4.0,281,3.0,478,,1423,3.0,1519,
43,594,5.0,644,4.0,118,5.0,396,,1212,,734,5.0
8,1218,1.0,452,5.0,892,,205,5.0,1373,,1694,5.0
129,129,5.0,1638,5.0,486,5.0,1751,4.0,633,5.0,1626,
81,1344,5.0,961,,354,,1221,5.0,954,5.0,556,1.0
1,614,3.0,1591,3.0,279,,985,4.0,1707,,221,4.0
11,99,4.0,1045,,277,5.0,886,5.0,903,5.0,587,
23,304,,388,,217,5.0,1498,4.0,365,4.0,494,4.0
49,1063,5.0,809,3.0,1129,5.0,1435,,924,5.0,621,
49,928,5.0,1122,3.0,323,,374,5.0,766,,894,5.0
113,1713,3.0,1606,4.0,1399,,1559,5.0,1673,,188,4.0
222,180,,84,5.0,1303,,1417,3.0,857,3.0,732,4.0
25,1201,,1058,3.0,435,5.0,820,5.0,198,3.0,331,
23,883,5.0,564,5.0,1365,4.0,1254,,424,,859,3.0
8,561,,914,5.0,904,,680,5.0,270,3.0,1375,3.0
26,928,5.0,450,,1474,5.0,1561,5.0,1530,,925,5.0
15,1056,4.0,1313,4.0,194,5.0,117,,1502,,1246,3.0
8,1364,3.0,1142,5.0,678,1.0,408,5.0,223,,1343,5.0
81,1587,5.0,355,4.0,759,3.0,1736,5.0,45,,349,
81,1267,5.0,1700,,1189,5.0,1228,5.0,845,4.0,1743,4.0
25,1586,3.0,690,4.0,1155,5.0,613,4.0,13,,575,
26,1424,5.0,146,5.0,1410,4.0,855,,1511,,1405,4.0
354,897,3.0,706,,963,,147,3.0,1642,4.0,1181,3.0
129,1300,5.0,1624,,1177,5.0,1596,5.0,1326,5.0,751,
109,514,4.0,1283,,1747,5.0,597,4.0,1416,4.0,842,3.0
23,1254,,1577,5.0,603,5.0,268,5.0,348,4.0,1437,
219,641,,1622,5.0,1655,4.0,717,4.0,1533,,942,4.0
51,737,5.0,1058,5.0,1539,,102,5.0,685,4.0,1326,5.0
471,288,3.0,1664,3.0,1089,,1543,3.0,298,4.0,206,
43,101,3.0,1639,4.0,1048,,537,5.0,1225,,188,5.0
208,1217,5.0,419,,1158,4.0,603,5.0,589,4.0,751,
43,1488,5.0,177,,1653,4.0,859,5.0,828,5.0,79,
208,64,4.0,563,4.0,1558,,1095,4.0,1736,5.0,1498,
26,1536,,887,,1480,3.0,876,5.0,28,5.0,862,5.0
119,1217,,1476,4.0,1638,3.0,1096,5.0,1609,4.0,239,
11,753,,965,5.0,759,4.0,968,4.0,1177,3.0,495,
223,531,,1652,,999,5.0,1192,3.0,1564,2.0,620,4.0
109,1664,4.0,480,5.0,1091,5.0,1285,,632,5.0,319,
119,881,5.0,1377,5.0,925,,237,,573,5.0,333,4.0
15,1296,5.0,945,,740,5.0,1161,3.0,1497,5.0,1485,
11,1041,3.0,20,5.0,1398,5.0,920,4.0,1611,4.0,942,5.0
51,1681,,1010,3.0,1445,,166,5.0,39,5.0,271,4.0
8,530,4.0,1686,4.0,1018,5.0,171,,1004,5.0,1036,5.0
16,48,5.0,677,4.0,455,2.0,471,,1001,,1551,3.0
43,419,,854,5.0,567,5.0,1642,5.0,1260,,478,5.0
26,1552,5.0,625,5.0,212,,598,,1356,4.0,1022,5.0
54,1601,4.0,405,4.0,1640,4.0,1017,5.0,906,,1228,
43,1056,,788,5.0,1302,,199,5.0,88,5.0,1385,3.0
375,160,,1345,4.0,1041,4.0,888,5.0,984,,1580,5.0
26,51,4.0,611,5.0,873,,670,3.0,558,4.0,1663,
16,515,4.0,983,,249,4.0,1194,4.0,634,5.0,1614,
8,512,4.0,1637,5.0,26,,954,5.0,878,,415,3.0
43,33,5.0,1619,5.0,1460,5.0,678,,683,,349,4.0
15,1200,,162,5.0,485,5.0,1270,3.0,134,,1225,5.0
44,1632,5.0,864,5.0,1624,,888,3.0,1738,,1451,1.0
61,800,,710,,583,5.0,1421,4.0,1725,3.0,671,3.0
42,1682,3.0,1698,5.0,985,3.0,1180,,1102,,1598,4.0
49,913,4.0,1398,5.0,1126,,1016,4.0,10,4.0,797,
185,4,,903,,1594,3.0,1611,4.0,1133,3.0,269,5.0
207,1569,,371,5.0,1175,4.0,1353,4.0,747,3.0,1181,1.0
222,212,4.0,375,4.0,1704,5.0,507,4.0,284,,189,
26,1075,,868,,1333,5.0,537,4.0,329,4.0,1385,4.0
145,1376,,706,5.0,470,,166,1.0,1354,4.0,542,4.0
16,1250,5.0,84,2.0,324,3.0,1749,,78,3.0,767,3.0
0,755,3.0,1737,,90,,1418,4.0,908,2.0,558,4.0
49,352,5.0,1203,4.0,115,,264,5.0,826,4.0,1629,
43,353,5.0,98,,533,,1703,5.0,906,5.0,1599,4.0
62,1170,5.0,100,5.0,774,,969,,697,4.0,1276,5.0
149,1059,4.0,468,4.0,1557,5.0,1463,,555,,767,3.0
81,451,3.0,790,,1034,,1565,4.0,1406,4.0,911,4.0
16,1473,4.0,1282,,1314,3.0,1561,5.0,764,,607,1.0
23,272,,1617,5.0,148,5.0,1429,1.0,1230,,575,5.0
229,1571,5.0,1543,5.0,471,,1325,,717,5.0,590,5.0
44,1588,4.0,949,3.0,1047,5.0,1448,4.0,1145,,1693,
81,1396,,582,4.0,1303,4.0,1399,4.0,157,5.0,159,
86,1408,4.0,1347,,228,2.0,309,5.0,455,4.0,1592,
61,452,5.0,261,5.0,1735,,251,4.0,555,4.0,957,
128,99,5.0,806,5.0,1241,5.0,650,4.0,1100,3.0,173,
216,288,5.0,1362,,244,1.0,740,3.0,1591,2.0,840,3.0
16,82,5.0,290,,771,4.0,1643,4.0,475,4.0,732,3.0
85,1520,2.0,340,4.0,1429,5.0,85,,743,,967,4.0
7,1428,4.0,1206,,967,4.0,1687,1.0,938,,1565,3.0
1,1251,5.0,1044,5.0,278,,970,5.0,394,,191,3.0
44,224,4.0,1138,,116,,1189,4.0,679,2.0,856,5.0
85,34,3.0,98,,57,,473,4.0,991,2.0,591,4.0
207,256,,1745,3.0,1507,,133,5.0,967,5.0,926,5.0
81,1380,4.0,1734,,439,4.0,376,,953,5.0,1564,4.0
11,868,5.0,1158,4.0,183,5.0,727,,251,4.0,1005,4.0
1,1520,4.0,562,5.0,1699,2.0,168,,154,3.0,125,3.0
44,997,4.0,1608,4.0,1289,,1098,3.0,475,5.0,1565,5.0
8,453,5.0,150,4.0,631,4.0,360,,747,4.0,511,4.0
16,865,5.0,1159,5.0,1549,,925,3.0,1599,2.0,79,
44,1648,,739,,1114,4.0,666,4.0,734,4.0,159,5.0
42,816,3.0,820,4.0,1017,3.0,157,,1374,1.0,991,
26,1014,4.0,102,5.0,631,5.0,602,3.0,1467,,1020,1.0
180,576,3.0,497,,1301,3.0,695,,567,3.0,1591,2.0
223,707,,1335,,733,2.0,1550,3.0,334,3.0,1615,3.0
49,1088,,1105,1.0,1746,4.0,1653,3.0,1638,5.0,1325,
81,949,,965,3.0,1750,,296,5.0,921,5.0,1641,5.0
246,673,,167,5.0,409,4.0,858,,1484,3.0,351,5.0
129,995,5.0,822,5.0,758,5.0,407,,889,5.0,1405,
208,833,4.0,434,4.0,1380,,373,,1065,4.0,845,5.0
16,1539,,259,5.0,1139,,936,5.0,1564,3.0,1181,5.0
190,17,4.0,920,3.0,107,3.0,1291,,1484,,175,5.0
26,1012,3.0,501,,1031,,153,3.0,362,4.0,107,5.0
205,1344,4.0,834,3.0,824,2.0,185,,1596,,62,4.0
11,451,2.0,1080,,921,5.0,1321,,1739,4.0,397,5.0
129,54,5.0,1239,4.0,1369,,1323,,683,5.0,1679,5.0
282,227,3.0,372,3.0,725,,485,,872,3.0,237,4.0
51,32,,500,5.0,519,4.0,1513,4.0,779,5.0,1403,
180,341,,1125,5.0,759,3.0,344,,937,4.0,701,3.0
49,928,5.0,496,5.0,577,,1393,5.0,99,4.0,1699,4.0
208,485,4.0,1686,4.0,697,4.0,570,,1226,,607,5.0
26,81,,1234,4.0,1288,,892,5.0,1389,5.0,877,4.0
44,1459,,1492,,1479,3.0,88,5.0,569,2.0,1418,4.0
38,1746,,1364,4.0,1301,4.0,365,3.0,79,,1455,5.0
11,112,5.0,784,,259,4.0,324,3.0,1674,,331,5.0
161,1587,,468,5.0,1749,,1014,3.0,71,3.0,649,3.0
23,754,,1027,5.0,1367,4.0,91,4.0,125,5.0,1006,5.0
16,627,3.0,1397,,647,5.0,72,3.0,811,2.0,1087,
23,52,4.0,309,5.0,920,,249,4.0,1675,4.0,318,
44,276,4.0,1512,4.0,1065,,107,3.0,494,3.0,398,
86,1072,3.0,659,4.0,803,2.0,487,,1640,5.0,61,
51,513,5.0,1317,4.0,615,,602,4.0,1643,5.0,1004,4.0
83,1253,4.0,182,,1593,4.0,106,5.0,1291,4.0,1756,4.0
8,657,4.0,355,,1334,5.0,1318,4.0,1017,4.0,602,5.0
222,785,,1603,4.0,1256,4.0,697,3.0,1598,4.0,1711,5.0
122,320,,916,5.0,1364,5.0,1303,4.0,1127,,184,4.0
33,386,4.0,275,,490,,762,2.0,860,5.0,1199,3.0
11,260,,791,5.0,1304,3.0,1178,,1406,3.0,1135,4.0
113,227,5.0,1078,,761,,1194,4.0,987,3.0,1439,4.0
