item,user-1,rating-1,user-2,rating-2,user-3,rating-3,user-4,rating-4,user-5,rating-5,user-6,rating-6,user-7,rating-7
51,146,5.0,755,,680,4.0,361,4.0,779,5.0,1742,3.0,1247,
0,214,3.0,679,3.0,151,2.0,237,,223,4.0,1311,,1711,5.0
44,1508,,360,5.0,152,,441,4.0,109,4.0,1389,,575,4.0
161,1026,2.0,965,3.0,166,4.0,1511,,666,3.0,330,4.0,443,
149,210,,482,,1059,4.0,1047,4.0,537,4.0,91,,974,5.0
177,947,,375,3.0,1033,,521,4.0,1210,4.0,1517,,1678,4.0
36,624,3.0,432,,872,3.0,1240,,284,4.0,1069,,1021,4.0
149,1041,3.0,1603,4.0,1476,4.0,996,,536,,1162,5.0,1147,
106,864,3.0,6,,678,,1063,,233,1.0,1242,3.0,670,4.0
51,416,,785,5.0,1734,,9,5.0,907,4.0,1662,5.0,1215,
44,1123,4.0,755,5.0,28,,1164,3.0,1244,4.0,141,3.0,765,5.0
81,1104,,514,,1444,,53,5.0,1720,4.0,1481,4.0,1403,4.0
222,1248,5.0,1505,3.0,290,,822,,1209,,1241,3.0,718,5.0
197,1185,3.0,690,3.0,146,3.0,484,,1144,4.0,1657,,141,2.0
1,1378,4.0,982,4.0,1127,,40,,285,,207,3.0,927,4.0
15,1620,,88,,1689,,937,4.0,25,5.0,811,5.0,735,4.0
43,160,5.0,545,,450,,644,4.0,1334,5.0,170,,748,4.0
38,368,,1651,4.0,579,2.0,1563,,637,,1086,4.0,1615,5.0
49,912,4.0,1493,,1717,4.0,1718,,1223,4.0,921,3.0,251,
44,642,5.0,339,3.0,838,,121,4.0,780,,381,,1453,5.0
436,1344,,1559,,72,4.0,1659,,571,4.0,1357,5.0,462,4.0
8,869,,1751,,314,5.0,186,4.0,955,5.0,1566,,559,1.0
33,1282,,1671,4.0,1689,,713,4.0,281,2.0,1052,4.0,780,4.0
62,1488,,1040,5.0,1233,,161,,99,5.0,794,4.0,157,5.0
73,881,5.0,20,5.0,1637,,233,,633,2.0,1082,,186,3.0
310,930,,1155,3.0,371,4.0,436,4.0,772,,1174,,218,2.0
8,597,,70,,1559,5.0,714,3.0,954,5.0,1307,5.0,1564,4.0
32,1168,4.0,804,5.0,502,,966,5.0,345,,442,,302,4.0
113,449,,132,2.0,980,4.0,103,,138,4.0,1084,3.0,782,
108,1584,5.0,480,5.0,823,3.0,24,,440,,30,3.0,1647,
15,768,,1714,5.0,548,,1013,4.0,1224,5.0,505,5.0,395,
234,166,5.0,471,,903,3.0,72,5.0,920,,1176,,120,4.0
11,275,,1061,,935,5.0,760,4.0,234,,859,4.0,62,3.0
280,352,,566,3.0,1543,4.0,58,,282,3.0,877,,479,2.0
8,33,5.0,549,,87,5.0,824,4.0,140,4.0,860,4.0,1372,
61,1601,4.0,1617,,1363,3.0,36,,72,3.0,809,3.0,1503,5.0
83,1252,,726,3.0,968,4.0,873,4.0,1050,4.0,670,,95,
85,1697,5.0,721,,770,3.0,1479,3.0,423,5.0,303,2.0,1407,
119,1104,,1170,5.0,629,,758,5.0,664,4.0,681,4.0,1753,
81,1443,4.0,1686,5.0,538,,1563,5.0,1196,5.0,829,,13,5.0
246,1200,,576,5.0,928,4.0,1569,,948,,1334,4.0,232,5.0
430,1536,,228,2.0,936,,266,,1036,1.0,254,2.0,894,2.0
183,336,4.0,544,,1170,4.0,740,4.0,618,3.0,380,,654,
129,1152,,1633,5.0,340,,1476,4.0,1636,,1351,5.0,1084,5.0
68,864,4.0,1440,4.0,658,,611,,1269,4.0,1576,4.0,1337,3.0
23,640,5.0,1729,,1558,5.0,566,5.0,119,4.0,1735,,1642,4.0
234,65,5.0,1489,,1394,,882,4.0,1269,,952,4.0,621,5.0
0,722,,866,,87,5.0,679,3.0,25,5.0,1513,4.0,508,3.0
40,1168,5.0,753,,1747,,21,2.0,233,,589,5.0,1005,5.0
103,1072,3.0,1254,3.0,281,4.0,1481,,314,,1244,,143,4.0
8,677,5.0,821,4.0,518,,1562,,170,5.0,811,5.0,109,5.0
15,1088,,1328,5.0,800,,724,5.0,1671,5.0,1161,3.0,942,
106,834,3.0,754,,1559,4.0,218,4.0,108,,46,,191,3.0
44,528,4.0,85,3.0,310,4.0,727,,200,3.0,456,3.0,1295,4.0
111,1696,5.0,872,,537,3.0,426,,1533,3.0,174,,254,3.0
61,417,1.0,274,,181,,198,,680,3.0,843,3.0,844,4.0
8,787,5.0,1302,,1542,3.0,378,5.0,508,5.0,1021,5.0,1614,
40,496,,1425,,1397,4.0,1159,4.0,1511,4.0,1239,,1279,5.0
43,1666,,788,5.0,309,5.0,806,,1606,4.0,1112,5.0,650,3.0
218,322,3.0,626,1.0,277,,663,,1001,3.0,746,,331,4.0
49,1664,5.0,500,3.0,1127,1.0,1544,4.0,569,,42,,1166,
106,321,3.0,293,4.0,901,,1511,,759,3.0,988,5.0,1020,3.0
183,321,5.0,978,3.0,1730,,227,3.0,1641,,1337,,1470,4.0
225,1699,5.0,1640,,793,3.0,1754,,1243,3.0,158,,942,5.0
193,1558,,1014,3.0,263,5.0,873,3.0,717,5.0,237,4.0,158,3.0
135,1654,3.0,486,5.0,6,3.0,1720,,1402,,331,5.0,1309,
43,848,4.0,371,5.0,1016,5.0,248,,90,5.0,1069,,1150,
183,386,,1606,5.0,1079,4.0,1272,,938,,378,4.0,572,5.0
202,273,4.0,981,5.0,679,,1272,,1452,,1277,3.0,846,5.0
49,1317,5.0,518,,1559,,425,,873,4.0,138,4.0,1071,4.0
49,624,3.0,405,4.0,538,,267,,1276,5.0,95,,1343,5.0
43,629,,1701,5.0,117,5.0,1049,3.0,57,,505,3.0,330,5.0
36,897,3.0,424,,105,4.0,155,,669,4.0,1694,4.0,1487,
161,1264,,291,3.0,804,,1701,1.0,1465,,1051,4.0,1374,2.0
33,1056,5.0,865,5.0,1057,,1330,,825,,762,2.0,1246,4.0
16,612,4.0,188,5.0,1084,2.0,237,4.0,830,4.0,495,,1055,
108,1696,5.0,818,,978,,4,4.0,885,4.0,218,4.0,223,5.0
200,337,2.0,1013,5.0,1189,,677,5.0,1510,,265,4.0,492,
73,1203,,436,,1349,1.0,1030,,424,3.0,842,2.0,1611,4.0
86,1189,,1174,,1318,5.0,999,2.0,1047,3.0,664,,1436,4.0
61,577,,1478,,758,4.0,1067,3.0,364,,1677,5.0,1246,4.0
23,1347,,1180,4.0,1356,3.0,685,5.0,1165,,943,5.0,639,
26,33,5.0,1137,,1123,4.0,1700,,310,4.0,1727,4.0,1119,3.0
43,1539,4.0,260,,1301,,1591,4.0,331,4.0,620,,1599,4.0
16,144,5.0,993,1.0,561,5.0,438,,443,,348,,622,3.0
480,1456,,705,2.0,1287,2.0,1002,3.0,10,,1403,,1100,2.0
54,1506,3.0,708,,932,,1493,3.0,1511,4.0,542,5.0,1455,
193,723,5.0,532,3.0,265,,684,3.0,124,3.0,301,,750,
40,1522,5.0,52,1.0,181,,470,5.0,1014,,1303,,186,3.0
49,1376,,1665,,978,5.0,307,,330,5.0,1194,5.0,411,4.0
43,165,5.0,263,5.0,1687,2.0,1434,4.0,188,5.0,1118,5.0,1135,
16,1123,,552,3.0,489,4.0,1036,5.0,1308,,429,5.0,1006,3.0
16,32,5.0,615,4.0,519,3.0,1544,3.0,1308,,1678,3.0,1423,4.0
209,1680,3.0,1041,2.0,817,2.0,152,,185,,1258,4.0,1581,
129,1536,5.0,1729,5.0,1281,,1015,,1561,5.0,681,4.0,858,
219,1744,,656,,35,,166,5.0,1688,4.0,473,5.0,137,4.0
43,1536,5.0,1441,,305,3.0,514,,1587,5.0,820,5.0,139,
43,1360,5.0,528,4.0,1377,2.0,1732,4.0,1175,3.0,1000,,221,4.0
68,1699,,822,4.0,374,3.0,1014,5.0,967,4.0,393,,238,
69,1393,5.0,689,,355,5.0,982,,1640,,921,5.0,1662,3.0
16,16,5.0,240,,502,4.0,806,1.0,1463,,857,5.0,493,4.0
16,1280,3.0,325,4.0,1015,,1241,5.0,1291,4.0,1163,,1310,
11,1552,4.0,160,4.0,321,4.0,1353,5.0,665,,973,,1135,4.0
210,560,5.0,195,,585,2.0,155,3.0,1533,4.0,302,,655,
21,1155,4.0,869,,714,,1564,3.0,525,5.0,1583,,1391,3.0
44,1024,5.0,569,2.0,298,4.0,1627,3.0,270,5.0,1439,,703,
297,241,,1425,,1730,5.0,732,3.0,334,5.0,1422,3.0,1375,
86,1733,2.0,999,2.0,1689,,585,5.0,1194,4.0,1002,,47,
51,785,5.0,802,,1426,4.0,25,5.0,1098,4.0,813,,334,5.0
119,50,5.0,1587,5.0,1638,3.0,555,,124,4.0,1101,,1198,
0,576,4.0,1025,2.0,83,3.0,1478,4.0,615,3.0,1691,,669,3.0
81,1554,,213,,154,4.0,1754,4.0,618,4.0,623,1.0,1023,4.0
43,594,5.0,294,5.0,1654,5.0,807,5.0,1063,,780,,367,3.0
193,227,5.0,1060,5.0,425,,1130,,426,5.0,1709,,1630,4.0
72,1088,,1632,4.0,1732,5.0,1428,5.0,1413,,1610,,1692,4.0
51,1361,,243,5.0,439,,679,5.0,1242,5.0,1004,4.0,764,
149,704,,369,4.0,1649,4.0,1443,,262,,633,4.0,1278,4.0
23,518,,1526,,505,5.0,1017,4.0,1643,4.0,1212,5.0,1693,
8,1248,,497,4.0,753,4.0,276,5.0,1557,5.0,1561,5.0,93,
190,711,,1016,5.0,1514,4.0,650,4.0,573,5.0,589,,446,
81,880,5.0,1538,3.0,660,,1061,5.0,156,,1693,3.0,1341,
193,784,,962,,563,,852,3.0,405,5.0,697,3.0,207,4.0
69,1635,5.0,1252,5.0,1656,,1466,4.0,269,4.0,1710,,1150,
8,18,5.0,258,5.0,471,3.0,1560,,1689,3.0,714,3.0,411,
49,1201,,1010,5.0,1094,,1544,4.0,1642,5.0,123,4.0,491,
16,656,,1152,,1398,4.0,1094,3.0,1177,2.0,1068,2.0,1645,
11,692,5.0,1749,,277,5.0,969,5.0,745,3.0,780,,1087,
228,1360,,656,,835,4.0,758,4.0,1481,,1001,2.0,927,5.0
92,992,,657,4.0,454,5.0,311,,74,4.0,29,,655,4.0
81,1072,5.0,17,5.0,243,4.0,294,5.0,790,,1495,5.0,90,
119,624,,484,3.0,1700,,932,4.0,570,3.0,490,,1583,4.0
146,1712,,1297,4.0,1586,5.0,281,2.0,1453,,285,,942,4.0
202,1346,,453,4.0,214,,571,4.0,828,4.0,956,,862,2.0
208,1041,5.0,977,4.0,1539,5.0,86,,742,,599,4.0,1032,
11,0,4.0,1442,3.0,118,,424,,921,5.0,667,,1757,3.0
129,368,,177,,855,5.0,1530,5.0,717,5.0,622,5.0,174,
81,160,4.0,1737,4.0,825,,587,4.0,1389,5.0,1294,,1279,5.0
132,1138,,1170,3.0,535,3.0,1591,4.0,1640,,1307,1.0,750,
43,768,5.0,1491,4.0,1300,5.0,1716,,1157,,1335,5.0,842,
680,1169,4.0,21,,166,4.0,550,3.0,286,3.0,750,,1327,
7,1619,4.0,1464,,856,,620,4.0,1356,4.0,302,5.0,1518,
23,1697,4.0,578,,307,,1092,,1144,4.0,1726,5.0,719,4.0
274,1282,,99,4.0,1651,4.0,1267,,724,,1544,4.0,1391,3.0
197,997,3.0,710,,294,3.0,1111,,1067,,428,3.0,1503,3.0
431,1073,5.0,770,5.0,1395,5.0,597,,1127,,1370,,107,4.0
430,532,3.0,1289,,585,2.0,1642,,877,,1391,2.0,735,3.0
49,372,,695,,489,5.0,506,4.0,763,,1533,4.0,175,5.0
39,1729,,1057,4.0,1058,4.0,803,4.0,72,5.0,1401,,314,
200,1072,3.0,1185,,1667,4.0,787,,101,4.0,762,,444,5.0
119,342,,1270,5.0,280,4.0,521,4.0,1626,,1708,,444,4.0
81,563,,122,5.0,74,,747,4.0,1550,4.0,1551,,831,4.0
16,1233,,1044,4.0,1045,,742,4.0,616,4.0,1467,,317,4.0
54,337,,1427,,740,3.0,565,,888,5.0,603,5.0,828,4.0
49,801,4.0,865,5.0,1507,4.0,1109,,503,,1101,5.0,1374,
54,928,5.0,17,,882,,1269,4.0,1449,4.0,1101,5.0,1231,
222,288,3.0,657,4.0,965,,632,4.0,1002,,1132,4.0,975,
81,1360,,1504,5.0,1424,5.0,705,,1385,,1613,5.0,911,4.0
44,1557,5.0,1191,,88,5.0,634,4.0,843,5.0,1069,5.0,1647,4.0
51,1040,,1568,,945,4.0,562,5.0,772,5.0,1398,5.0,185,
43,626,3.0,339,5.0,772,5.0,280,4.0,682,,1612,4.0,1630,4.0
76,1424,,1010,5.0,547,5.0,1589,5.0,504,2.0,1497,,493,
119,417,3.0,790,,1079,5.0,1095,5.0,567,3.0,1692,,1134,
183,1059,,1428,4.0,1012,4.0,1750,5.0,122,4.0,220,5.0,845,
11,227,5.0,308,5.0,982,5.0,571,5.0,941,,1549,,1679,3.0
25,357,2.0,758,,792,3.0,697,3.0,1099,3.0,1277,2.0,1583,
40,707,4.0,467,3.0,1493,4.0,934,,602,3.0,1210,4.0,1598,4.0
54,353,4.0,722,4.0,1589,4.0,1356,5.0,1453,,1470,,1662,
16,1473,4.0,1378,,1125,5.0,615,4.0,1559,1.0,25,5.0,572,4.0
43,690,,1186,5.0,552,5.0,1736,,1289,,76,5.0,957,5.0
54,1488,5.0,1648,4.0,675,3.0,1079,,779,5.0,77,,1375,3.0
44,547,4.0,356,,1370,,1387,,1757,3.0,1485,3.0,61,4.0
354,688,,179,3.0,581,,1433,3.0,954,,1054,5.0,623,4.0
11,1425,4.0,737,,598,5.0,247,5.0,1160,,316,4.0,1151,
190,353,,965,4.0,1592,,1049,3.0,650,4.0,636,5.0,127,
23,817,4.0,1219,,1286,,1014,5.0,1355,5.0,445,,911,4.0
40,1376,,757,5.0,1753,,602,3.0,573,5.0,974,,1279,5.0
1,854,2.0,1399,4.0,713,3.0,91,2.0,300,5.0,653,,1053,
23,1282,5.0,1524,3.0,214,4.0,968,5.0,360,,168,4.0,1324,
222,785,,820,4.0,969,4.0,1627,4.0,332,3.0,1532,,15,
228,1170,5.0,580,5.0,72,,267,,1532,,1564,4.0,1423,1.0
11,545,,324,3.0,44,,1357,4.0,622,4.0,1743,,207,5.0
8,1220,4.0,1556,,1493,,1254,5.0,647,4.0,316,3.0,1278,
8,678,1.0,215,4.0,377,,954,5.0,650,5.0,603,3.0,349,
43,400,,33,5.0,1107,5.0,1350,5.0,1144,4.0,377,5.0,717,5.0
40,1264,,470,5.0,1015,4.0,585,3.0,970,,699,5.0,542,
193,976,4.0,113,,1669,5.0,697,3.0,1050,3.0,651,,189,
16,32,5.0,1329,,744,4.0,1017,5.0,699,,1643,4.0,28,
11,451,2.0,1350,,1014,4.0,1192,,408,4.0,1307,4.0,1548,
0,864,4.0,1619,4.0,599,,1610,2.0,1213,,830,4.0,287,2.0
223,20,4.0,1013,,1703,,237,,285,5.0,1357,3.0,1006,4.0
193,1488,,1651,4.0,1557,5.0,539,,1309,4.0,141,4.0,1485,
32,352,5.0,1168,4.0,1287,,1576,3.0,392,,108,,1470,4.0
129,1219,,1588,5.0,1045,,1192,,842,5.0,987,5.0,1182,4.0
127,1298,,647,3.0,633,2.0,1115,,732,4.0,1036,,591,5.0
37,657,5.0,1139,,1029,,965,5.0,646,5.0,1175,5.0,191,
129,230,,471,,1226,5.0,124,3.0,828,5.0,1565,4.0,79,
202,1072,5.0,20,,804,4.0,1303,4.0,1560,,1226,,28,3.0
15,1683,,1651,5.0,1060,4.0,1691,4.0,1628,,956,,910,5.0
38,1491,4.0,836,5.0,1748,2.0,696,4.0,457,,1305,,1679,
15,656,5.0,81,5.0,1059,5.0,1126,,1446,,120,,635,3.0
16,1122,3.0,1717,,374,2.0,568,4.0,456,3.0,1018,1.0,251,3.0
16,912,3.0,240,,903,5.0,1545,,732,3.0,1438,,1503,3.0
160,227,2.0,821,,8,3.0,571,4.0,476,,1117,2.0,350,
44,1217,3.0,546,,1638,3.0,54,4.0,166,5.0,410,5.0,733,
81,704,,1012,5.0,1541,5.0,1495,5.0,523,,732,5.0,1054,5.0
40,371,,1299,,1060,5.0,900,4.0,1621,5.0,1321,,543,4.0
51,737,5.0,1603,,516,4.0,279,,1226,5.0,122,5.0,1087,
23,660,,1748,,373,,697,4.0,1433,4.0,1098,3.0,206,5.0
16,304,4.0,1170,4.0,1570,,138,4.0,779,,524,,190,5.0
149,1315,5.0,1459,,90,5.0,1661,,509,,894,4.0,943,5.0
149,704,,866,5.0,1012,4.0,808,3.0,1643,4.0,747,,830,5.0
44,545,,1602,,1557,5.0,40,,921,3.0,1050,2.0,796,5.0
9,789,4.0,23,,263,5.0,824,3.0,697,,1021,5.0,1054,5.0
11,160,4.0,1028,5.0,437,,440,,378,3.0,974,4.0,415,2.0
16,1360,3.0,1680,2.0,1094,3.0,1559,1.0,1144,,1433,3.0,1034,
190,852,5.0,1412,,1397,3.0,1418,4.0,203,,1244,4.0,606,
44,1252,,568,4.0,890,4.0,298,4.0,1756,5.0,253,4.0,1277,
44,241,,18,4.0,710,,1464,,1706,5.0,811,5.0,1485,3.0
183,657,5.0,585,3.0,1113,,1229,,430,4.0,735,3.0,591,
49,352,5.0,1331,,1193,,1116,,653,4.0,334,5.0,1647,4.0
268,1377,,227,2.0,697,4.0,1642,2.0,556,,1006,4.0,158,
129,146,5.0,212,5.0,228,,631,,1721,5.0,1658,5.0,1710,
16,1140,3.0,1638,2.0,1096,,1259,5.0,1181,5.0,1614,,1646,
210,1424,,755,5.0,1492,,564,,1077,3.0,664,3.0,1561,4.0
44,1249,3.0,1573,4.0,1654,5.0,604,,829,5.0,1534,,1743,3.0
11,369,,898,,419,3.0,902,,1686,4.0,1206,1.0,1228,5.0
122,1057,4.0,163,,1684,,101,4.0,855,4.0,654,,351,1.0
183,352,3.0,1426,2.0,712,,697,5.0,762,4.0,862,,1454,
49,384,5.0,81,,584,5.0,714,,1387,,235,4.0,1005,5.0
149,1297,,657,5.0,1682,4.0,1541,4.0,983,,556,,1708,4.0
358,321,4.0,1638,3.0,503,,1257,,1405,,1005,4.0,1006,5.0
0,528,3.0,1266,4.0,1700,,614,,488,,829,2.0,1070,3.0
23,177,4.0,385,,1364,5.0,1492,5.0,1062,5.0,150,,761,
25,1344,,64,4.0,1248,4.0,274,,675,,277,4.0,506,4.0
23,1265,5.0,1075,5.0,531,,823,3.0,56,,1673,5.0,1070,
81,1108,5.0,1301,5.0,582,4.0,10,,1098,4.0,1357,,767,
16,1184,3.0,1537,,1233,,1653,3.0,711,5.0,1548,1.0,638,4.0
49,1059,3.0,134,,359,5.0,1436,3.0,812,,1164,5.0,1743,5.0
16,368,3.0,881,3.0,1124,4.0,276,4.0,1704,,1545,,812,
15,1473,,355,5.0,1253,2.0,535,4.0,296,,218,3.0,1373,
128,1136,3.0,898,4.0,1587,4.0,453,,117,,1016,,1737,5.0
146,1136,4.0,1456,,1649,,1377,4.0,328,,138,3.0,219,3.0
54,18,3.0,165,,198,,602,4.0,1404,,1052,4.0,1357,5.0
181,528,3.0,128,,34,2.0,805,,584,,1099,3.0,1374,1.0
26,453,4.0,1017,4.0,1163,,1275,2.0,909,,1070,5.0,1647,4.0
265,1056,5.0,1332,4.0,756,,229,3.0,309,4.0,1693,,431,
43,1632,,33,5.0,852,5.0,388,,583,,999,5.0,942,5.0
85,610,,42,,1578,3.0,604,4.0,1100,5.0,447,5.0,431,
16,961,3.0,113,4.0,553,,317,4.0,1613,,1582,,1071,2.0
83,33,,1426,3.0,1732,4.0,1016,5.0,555,,1550,,1006,5.0
23,1728,5.0,769,,101,4.0,1110,5.0,1065,5.0,441,,474,
149,1696,4.0,881,,1141,4.0,421,,1002,4.0,1146,4.0,1277,
129,451,2.0,643,4.0,632,4.0,1738,4.0,237,,1661,,493,
23,529,5.0,1362,5.0,163,4.0,1031,5.0,439,,879,,1407,
26,657,5.0,1203,4.0,484,3.0,469,,1659,,332,5.0,1407,5.0
85,1104,,1505,5.0,1089,5.0,1396,,1560,,1576,4.0,1279,5.0
149,1441,,1059,4.0,1043,3.0,1333,5.0,1639,,795,4.0,735,4.0
129,992,5.0,864,,945,5.0,178,,690,4.0,669,3.0,1262,
44,1504,,449,4.0,1059,4.0,230,3.0,967,5.0,955,4.0,590,
193,1713,5.0,947,5.0,117,,263,5.0,570,,156,4.0,829,
113,1088,,1538,,51,5.0,759,3.0,1239,5.0,1400,,1244,3.0
15,753,,482,,148,5.0,983,3.0,458,,1658,4.0,1695,4.0
81,1364,4.0,981,4.0,855,5.0,408,,218,3.0,1356,5.0,317,
213,243,5.0,1141,,330,,1357,4.0,1182,4.0,655,,143,4.0
208,897,3.0,1026,5.0,1123,5.0,1302,,1719,,606,,1647,3.0
23,33,,1157,4.0,310,5.0,183,4.0,1464,,1275,,62,4.0
8,528,5.0,177,,18,5.0,325,5.0,134,,455,,728,3.0
257,1685,,535,3.0,1224,3.0,792,,1082,,1278,3.0,607,5.0
92,867,,932,4.0,635,4.0,636,,1421,4.0,1374,4.0,590,
213,946,,502,4.0,186,4.0,1004,,269,4.0,575,,351,4.0
85,1040,,722,4.0,1747,4.0,149,5.0,918,,1066,,364,5.0
149,1280,,307,,1157,4.0,1655,5.0,1176,4.0,123,4.0,1132,
1,1731,,1509,,118,,202,4.0,1244,5.0,1662,3.0,159,3.0
106,384,3.0,1029,,1254,3.0,310,,1372,,1052,4.0,191,3.0
238,512,4.0,1104,,1651,,247,5.0,330,4.0,1594,,1054,5.0
43,305,3.0,674,,262,4.0,1366,,103,4.0,1543,,734,5.0
8,289,,1094,3.0,759,4.0,584,,1096,,138,5.0,620,3.0
16,1187,5.0,100,3.0,1557,3.0,232,,761,,1097,,317,4.0
8,1328,,1441,2.0,1170,,1011,5.0,199,5.0,1016,5.0,1517,
62,1712,5.0,1664,5.0,211,,1013,5.0,775,5.0,220,,1164,
23,1635,3.0,806,3.0,1079,,1080,,153,4.0,733,5.0,1133,5.0
26,1520,5.0,371,,1014,4.0,1638,4.0,168,5.0,1103,4.0,399,
18,897,,851,4.0,1718,,1466,,1068,5.0,717,5.0,254,3.0
23,1649,5.0,674,5.0,882,5.0,1363,,1686,3.0,1111,5.0,12,5.0
1,352,,1553,,18,3.0,1269,4.0,887,4.0,136,4.0,186,3.0
15,1248,2.0,1250,5.0,82,4.0,1059,5.0,308,,70,,954,4.0
43,1680,5.0,817,4.0,34,5.0,203,5.0,907,5.0,222,,1103,
149,1138,3.0,1077,,37,4.0,1638,4.0,1049,1.0,1196,5.0,334,
105,1106,5.0,1336,4.0,1514,,922,4.0,506,3.0,636,,142,
43,338,4.0,502,3.0,633,4.0,523,,1357,5.0,477,,606,
69,512,,801,4.0,866,,873,3.0,186,4.0,1261,,1102,4.0
222,1206,5.0,982,5.0,535,5.0,647,,167,5.0,1640,,699,
219,1169,4.0,947,5.0,313,,907,,1342,3.0,1374,,447,5.0
33,961,4.0,291,,500,5.0,197,4.0,1526,,282,,1563,3.0
208,99,5.0,1013,4.0,1014,,711,5.0,647,5.0,1223,,1307,4.0
85,1313,,804,1.0,1413,,1402,5.0,1068,4.0,238,,383,4.0
11,739,,1427,,1747,5.0,101,5.0,87,3.0,1306,3.0,93,
42,467,3.0,52,5.0,277,5.0,1430,,967,4.0,1386,,959,
43,1026,5.0,1701,5.0,505,3.0,489,5.0,810,,667,,1134,
246,662,,1575,,424,4.0,41,,187,3.0,1435,4.0,95,5.0
11,1281,,401,4.0,1458,,212,4.0,1368,4.0,1225,3.0,364,5.0
11,249,4.0,106,5.0,794,,939,4.0,107,4.0,1468,,1439,
15,512,5.0,322,5.0,760,5.0,1274,,138,5.0,1694,4.0,991,
11,1073,4.0,326,5.0,1735,1.0,1259,5.0,75,,732,3.0,1388,3.0
81,1536,3.0,996,5.0,505,4.0,410,,699,,1419,5.0,1614,5.0
43,80,3.0,755,4.0,1076,4.0,761,,809,,1228,3.0,1567,
149,1738,2.0,1674,3.0,187,,1100,3.0,45,,1597,4.0,1199,4.0
11,1552,4.0,1665,,1284,,375,4.0,298,4.0,414,,686,5.0
15,513,4.0,1638,3.0,1193,,555,4.0,1627,3.0,1532,,733,2.0
228,1280,,386,,1172,4.0,580,5.0,998,5.0,1591,,607,5.0
11,833,3.0,500,5.0,870,2.0,730,,1148,,1533,3.0,1694,4.0
26,386,,404,5.0,1380,4.0,295,5.0,11,5.0,221,,1151,3.0
223,274,4.0,738,3.0,1475,3.0,1363,,1620,3.0,1530,4.0,442,
274,1393,,1237,5.0,1175,3.0,951,,58,,845,5.0,1021,4.0
40,193,3.0,50,5.0,1458,5.0,1239,,135,,873,,477,4.0
119,1537,5.0,82,5.0,1730,5.0,1684,,229,5.0,182,,1147,
81,1476,,550,5.0,345,,1036,4.0,316,4.0,29,5.0,446,
185,480,5.0,1060,,966,,697,3.0,186,3.0,1324,,958,4.0
146,1168,,530,4.0,1253,4.0,444,3.0,813,,1071,,415,4.0
43,532,4.0,405,5.0,614,,891,5.0,1196,4.0,142,,1279,
9,864,4.0,64,3.0,337,,705,,1205,4.0,374,4.0,1486,
8,1333,5.0,758,4.0,1720,3.0,233,,1116,,733,,558,4.0
26,738,5.0,898,,531,4.0,983,4.0,39,,329,4.0,780,
81,756,,869,5.0,597,5.0,1048,5.0,364,5.0,349,,1279,5.0
44,912,2.0,1537,4.0,211,,136,4.0,1129,,1467,,447,5.0
16,930,3.0,775,,855,5.0,553,,1593,,1433,3.0,1678,3.0
38,388,,1655,3.0,601,,57,5.0,1210,3.0,1195,5.0,45,
43,704,,1186,5.0,1571,,949,5.0,950,5.0,727,,890,5.0
44,1090,4.0,83,,996,4.0,36,,7,,1436,3.0,1551,4.0
222,1440,4.0,929,,483,3.0,708,3.0,1205,,1290,4.0,1692,4.0
49,624,3.0,1616,,1314,4.0,514,,1224,5.0,1144,,1210,3.0
190,832,5.0,961,4.0,1062,,486,4.0,251,4.0,876,3.0,1229,
11,641,5.0,374,4.0,982,5.0,361,,877,4.0,253,5.0,1310,
8,83,5.0,947,5.0,1142,5.0,583,,1096,,475,4.0,1388,4.0
23,900,,1365,4.0,1430,,392,5.0,1707,5.0,1260,5.0,606,
42,484,,1700,,1188,4.0,453,3.0,967,4.0,588,5.0,620,
8,80,5.0,1057,4.0,770,4.0,1699,3.0,517,4.0,762,4.0,925,4.0
238,1425,4.0,530,3.0,693,,1333,,824,4.0,1642,2.0,303,
11,880,5.0,259,4.0,456,2.0,681,,1210,4.0,634,5.0,1115,
106,353,,417,,1730,3.0,1011,,645,4.0,215,4.0,985,3.0
26,995,,262,3.0,1014,4.0,361,5.0,1578,,812,,1388,4.0
11,1680,4.0,66,,280,5.0,536,,253,5.0,1439,,207,5.0
1,1377,4.0,1381,5.0,1429,3.0,316,4.0,1181,5.0,927,4.0,1135,4.0
11,983,,1175,5.0,329,4.0,154,5.0,1131,,1455,,1503,4.0
81,529,4.0,401,,342,,1500,5.0,956,5.0,1407,,271,3.0
129,464,2.0,643,4.0,215,4.0,938,,331,5.0,1340,,862,
26,962,5.0,947,4.0,182,4.0,1415,,746,,1738,,1694,5.0
7,1248,,1123,4.0,836,5.0,101,5.0,569,,1017,4.0,1742,
8,1575,,170,5.0,1674,5.0,1434,5.0,202,,430,4.0,1262,
190,1188,,500,4.0,116,,997,4.0,1610,,1674,4.0,1071,3.0
51,1664,5.0,1728,4.0,769,,8,,890,,1181,5.0,943,5.0
15,560,4.0,754,,676,5.0,38,5.0,1686,5.0,1423,,1279,
8,756,,1653,5.0,982,,1271,,200,4.0,1643,4.0,670,2.0
63,352,,821,5.0,405,4.0,694,,598,4.0,1608,,985,4.0
15,1269,5.0,1270,3.0,1544,,409,5.0,970,5.0,587,,47,5.0
26,708,,985,4.0,826,5.0,813,3.0,237,,862,5.0,575,
36,1314,2.0,824,,1194,3.0,1180,,284,4.0,927,,623,4.0
